"Identificador de la publicación","Identificador de la página","Nombre de la página",Título,Descripción,"Duración (segundos)","Hora de publicación","Tipo de subtítulo","Enlace permanente","Es una publicación cruzada","Es una publicación compartida","Tipo de publicación",Idiomas,"Etiquetas personalizadas","Estado de contenido financiado","Comentario sobre los datos",Fecha,Visualizaciones,Alcance,"Reacciones, comentarios y veces que se compartió",Reacciones,Comentarios,"Veces que se compartió","Total de clics","Consumo de segmentación del público coincidente (Photo Click)","Clics de otro tipo","Clics en el enlace","Segundos reproducidos","Segundos en promedio reproducidos","Ingresos estimados (USD)","Impresiones del anuncio","CPM del anuncio (USD)","Comentarios negativos de los usuarios: Ocultar"
1206824908151506,100064720237286,"Alcaldía de Tuluá","#Obras | Más obras para la zona rural

Cientos de familias campesinas del corregimiento de Santa Lucía ahora cuentan con 30 kilómetros de vía mejorada hacia Monteloro, una obra vial que se une también a la de embalastrado de vía del tramo que va desde la vereda El Berlín hasta Quebrada Grande, fortaleciendo la infraestructura vial en diferentes frentes de la zona rural y facilitando la movilidad de los vehículos que transportan los productos campesinos.

Lee la noticia completa: ⬇️⬇️⬇️
",,0,"08/08/2025 15:13",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid06dqbbt1NDiC8dPrxbDJdL8xqPx7QeZ1ig75RogyHnjPNUYZVkhX8UksGDS88kzsBl,0,0,Enlaces,,,,,Total,3296,2044,58,46,3,9,41,,21,20,,,,,,
1206823074818356,100064720237286,"Alcaldía de Tuluá","#Obras | Estambul cambió de cara

Este sector vivió una transformación total con mejoramiento y embellecimiento de la entrada norte de Tuluá por la carrera 30.

Lee la noticia completa:⬇️⬇️⬇️
",,0,"08/08/2025 15:09",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0NmmaEk5vM3j7Dbdb9L3q6987EipVdfW815sthR64XhKfUEo2CZMRSgoiTp2CZhKyl,0,0,Enlaces,,,,,Total,8308,5238,143,118,12,13,290,,149,141,,,,,,
1206821934818470,100064720237286,"Alcaldía de Tuluá","#Obras | Se renueva el parque del Sajonia

Como parte de un proyecto que contempla limpieza general del área, tratamiento del suelo, control de plagas, reparación de infraestructura existente, instalación de nuevas sillas, iluminación, señalización y paisajismo y una inversión de 750 millones de pesos, los habitantes del barrio Sajonia ahora tendrán una transformación total de su parque.

Lee la noticia completa:⬇️⬇️⬇️
",,0,"08/08/2025 15:06",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02vkUzwRrFR5kJMasAoJrZwvAWrDqCnnnY4WnGTobmsd9Cp8obtvkDsEvNdbyPoS6Gl,0,0,Enlaces,,,,,Total,1595,992,38,30,1,7,16,,2,14,,,,,,
1206820508151946,100064720237286,"Alcaldía de Tuluá","#Salud | Alcaldía fortalece atención en salud para usuarios de Nueva EPS

Con una Mesa Técnica entre la Administración Municipal, la IPS Disfarma y la Asociación de Usuarios de la Nueva EPS, se realizó esta semana el análisis de las condiciones actuales en la dispensación de medicamentos, un servicio en el que, aunque ya se han despachado más de 60 mil fórmulas médicas, persisten dificultades relacionadas con la comodidad y el bienestar de los usuarios.

Lee la noticia completa:⬇️⬇️⬇️
",,0,"08/08/2025 15:04",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0j5Gmdudx2fYMfi9bDMNnjwKyQETC5GhvVfQLPH1Uw2GkF2EQAYuVCp7sMdrVwhUsl,0,0,Enlaces,,,,,Total,3290,1998,55,37,10,8,113,,67,46,,,,,,
1205206321646698,100064720237286,"Alcaldía de Tuluá","🎨🎹 ¡Juan José nos inspira! 💙

🥹 Conoce la historia de este joven de 24 años que, teniendo una discapacidad, encontró en el Centro Cultural Edmundo Arias de Nariño 🎨🖌️ un lugar donde sus sueños no tienen límites. Hoy participa en talleres gratuitos de pintura y piano 🎹, en un espacio seguro, inclusivo y lleno de amor y respeto.

Porque en Tuluá creemos en el poder del arte para transformar vidas #ParaSerFelices 💫","🎨🎹 ¡Juan José nos inspira! 💙

🥹 Conoce la historia de este joven de 24 años que, teniendo una discapacidad, encontró en el Centro Cultural Edmundo Arias de Nariño 🎨🖌️ un lugar donde sus sueños no tienen límites. Hoy participa en talleres gratuitos de pintura y piano 🎹, en un espacio seguro, inclusivo y lleno de amor y respeto.

Porque en Tuluá creemos en el poder del arte para transformar vidas #ParaSerFelices 💫",64,"08/06/2025 16:30",auto,https://www.facebook.com/reel/749464421060696/,1,0,Reels,,,,,Total,9269,4243,551,465,27,59,207,,207,,108360.785,13.261,0,0,,
1205004958333501,100064720237286,"Alcaldía de Tuluá","¡Sajonia tendrá nuevo parque! 🌳✨

Un espacio que será transformado para el disfrute de las familias tulueñas. Con zonas verdes, nuevas sillas e infraestructura, iluminación y embellecimiento floral y ornamental 🌿 ¡Seguimos recuperando espacios #ParaSerFelices!💙","¡Sajonia tendrá nuevo parque! 🌳✨

Un espacio que será transformado para el disfrute de las familias tulueñas. Con zonas verdes, nuevas sillas e infraestructura, iluminación y embellecimiento floral y ornamental 🌿 ¡Seguimos recuperando espacios #ParaSerFelices!💙",47,"08/06/2025 09:49",N/A,https://www.facebook.com/reel/2028994634292130/,1,0,Reels,,,,,Total,7964,5497,334,264,28,42,151,,151,,74963.023,10.639,0,0,,
1204433841723946,100064720237286,"Alcaldía de Tuluá","🌺 ¡Estambul cambió de cara! 🌿

La entrada a la carrera 30 ahora luce más viva y colorida gracias a los 110 metros lineales de nuevas plantas que adornan este sector, con la siembra de 7 especies plantas ornamentales, pasto y vegetación 🌸🚧 ✨ Transformamos los espacios en Tuluá 🌼 #ParaSerFelices 💙","🌺 ¡Estambul cambió de cara! 🌿

La entrada a la carrera 30 ahora luce más viva y colorida gracias a los 110 metros lineales de nuevas plantas que adornan este sector, con la siembra de 7 especies plantas ornamentales, pasto y vegetación 🌸🚧 ✨ Transformamos los espacios en Tuluá 🌼 #ParaSerFelices 💙",59,"08/05/2025 17:47",N/A,https://www.facebook.com/reel/1801651887446826/,1,0,Reels,,,,,Total,6198,4275,277,228,17,32,229,,229,,81476.836,14.701,0,0,,
1204392778394719,100064720237286,"Alcaldía de Tuluá","#Noticias | Concejo Municipal da luz verde a la construcción del CDI “Mar de Ideas”

En el marco de la última sesión ordinaria del Honorable Concejo Municipal de Tuluá, los concejales dieron su respaldo al alcalde Gustavo Adolfo Vélez Román para poner en marcha la construcción del Centro de Desarrollo Infantil (CDI) “Mar de Ideas”, una obra que beneficiará directamente a más de 500 niños y niñas de los barrios San Antonio, La Inmaculada, Aguaclara, San Francisco y sectores aledaños.

Lee la noticia completa:⬇️⬇️⬇️
",,0,"08/05/2025 16:27",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0B8CKeGwBJ2NnckMpegWQinykPKjLPZARdY8Ap8f1FhwXkuGGn3j3UsRwn63vgHzBl,0,0,Enlaces,,,,,Total,4855,2605,113,83,23,7,268,,219,49,,,,,,
1204205028413494,100064720237286,"Alcaldía de Tuluá","Estudiantes universitarios reciben beneficio alimentario 🎓🍽️

34 estudiantes de la Unidad Central del Valle, UCEVA, ahora recibirán alimentación diaria.🍛 Con esta nueva iniciativa, que busca evitar la deserción en la educación superior, brindamos apoyo a jóvenes que no cuentan con los recursos económicos suficientes ni redes de apoyo familiares en la ciudad🤝 para que puedan continuar sus estudios sin preocuparse por su alimentación.  Acciones #ParaSerFelices 💙💪🏼","Estudiantes universitarios reciben beneficio alimentario 🎓🍽️

34 estudiantes de la Unidad Central del Valle, UCEVA, ahora recibirán alimentación diaria.🍛 Con esta nueva iniciativa, que busca evitar la deserción en la educación superior, brindamos apoyo a jóvenes que no cuentan con los recursos económicos suficientes ni redes de apoyo familiares en la ciudad🤝 para que puedan continuar sus estudios sin preocuparse por su alimentación.  Acciones #ParaSerFelices 💙💪🏼",86,"08/05/2025 10:28",N/A,https://www.facebook.com/reel/1815040092748084/,1,0,Reels,,,,,Total,4254,2216,227,175,22,30,117,,117,,41076.947,10.741,0,0,,
1204053658428631,100064720237286,"Alcaldía de Tuluá","¡Día Internacional de los Pueblos Indígenas!✌🏽🤩","🧺🌽 ¡El Mercado Campesino llegó a la zona rural! 🐓🥕
Este 10 de agosto, desde las 7:00 a. m., acompáñanos en el Restaurante El Paisa, cruce del corregimiento La Iberia, a 200 metros de Puesta del Sol.

Además de productos frescos del campo, tendremos:
✅ Atención Primaria en Salud
✅ Acceso a Programas Nacionales: Renta Ciudadana, Colombia Mayor y Renta Joven.

 ¡Una jornada para compartir, aprender y apoyar lo nuestro! #ParaSerFelices 💙",36,"08/05/2025 06:42",N/A,https://www.facebook.com/AlcaldiaDeTulua/videos/24897402003180766/,0,0,Videos,,,,,Total,2811,2491,87,71,0,16,28,,28,,20819.147,8.199,0,0,0,
1203576541809676,100064720237286,"Alcaldía de Tuluá","#JornadaDescentralizada | Más de 150 personas beneficiadas en jornada descentralizada en la Balastera

Más de 150 personas del sector de La Balastrera y de las comunidades indígenas Sonsundrúa y Somboricua participaron en una jornada descentralizada liderada por la Alcaldía de Tuluá, donde accedieron a servicios de atención primaria en salud, programas nacionales y oferta institucional.

Lee la noticia completa:⬇⬇⬇",,0,"08/04/2025 16:44",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0V7b7XL2s6c6fSM57NSWWQGYvaHS9xkJL9p6ybshcLf4orDXAzZRu9MC32nE9idfBl,0,0,Enlaces,,,,,Total,1756,1107,34,28,0,6,11,,3,8,,,,,,
1203574318476565,100064720237286,"Alcaldía de Tuluá","#Comunal | 120 líderes comunales fueron capacitados en liderazgo y emprendimiento

Con ponencias sobre liderazgo, emprendimiento y economía solidaria mas de 120 lideres fueron capacitados por la Administración municipal y Asojuntas en el gran foro comunal 2025.

Lee la noticia completa:⬇⬇⬇",,0,"08/04/2025 16:39",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02YccJgsBjW4YJLo9yb3viwRghCLd54y7orCJsDKG3k7muUzR34Jryq1iv98j7wJEfl,0,0,Enlaces,,,,,Total,1572,990,29,26,0,3,15,,3,12,,,,,,
1203571655143498,100064720237286,"Alcaldía de Tuluá","#ArteyCultura | Tuluá graduó 27 artistas

27 tulueños se graduaron como la primera promoción de la Escuela Municipal de Artes , recibiendo su certificado técnico laboral por competencias en las áreas de Música, Teatro, Artes Plásticas y Danza, tras culminar un proceso de formación de 15 meses. 

Lee la noticia: ⬇⬇⬇
",,0,"08/04/2025 16:34",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02XC9yEcink5zw81SZWaxx3Mc8MDf9JVsUYDeT8yy5nj3i59QaMBRxA5n5ebEXxXA2l,0,0,Enlaces,,,,,Total,1808,1169,28,24,2,2,23,,14,9,,,,,,
1203565061810824,100064720237286,"Alcaldía de Tuluá","¡Llegamos a Altaflor y La Balastrera!🚐💙

Con atención integral en estos sectores, seguimos llevando servicios esenciales a nuestras comunidades rurales.
👩🏽‍⚕️ Atendiendo a +150 personas con Equipos Básicos de Salud, Programas Nacionales y Sisbén

🎨 Además, llevamos salud, cultura, vacunas antirrábicas y alegría a estos territorios.🌟 Espacios #ParaSerFelices porque en Tuluá... ¡la transformación se vive en cada rincón! ✌🏽💙",,0,"08/04/2025 16:20",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0mMdq2n1u3sCDgmsi2A3REDbkzTuQUvY1x7yA1tAn9TyqhtmkWtGJKEuXTVQP34kLl,0,0,Fotos,,,,,Total,1869,1182,38,27,0,11,44,34,10,,,,,,,
1203514885149175,100064720237286,"Alcaldía de Tuluá","🚨 ¡Jóvenes emprendedores de Tuluá, esta es tu oportunidad! 🚨

¿Tienes un emprendimiento y quieres darlo a conocer? 💼✨
En el JovenFest 2025 podrás mostrar tu marca, conectar con nuevos públicos y hacer parte de la Semana de la Juventud. 🛍️🔥

💡 Si eres joven, tulueño y emprendedor, ¡INSCRÍBETE YA!
🗓️ Tienes plazo hasta el 8 de agosto. No dejes pasar esta oportunidad.

¡INSCRÍBETE!
👉 https://docs.google.com/forms/d/e/1FAIpQLSeVTPH8c0yVOmk103DCBhXGgBx28wTpsiaBtMX5ZbLXFdvWpA/viewform",,0,"08/04/2025 14:30",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02Hkiw2eTUecNm8jPYDACsBWeUfXV4iN3AVRnmPbdoup9Gtu1KTeDw2JpviRQFjyQSl,0,0,Fotos,,,,,Total,1588,1013,23,20,0,3,11,4,1,6,,,,,,
1203514375149226,100064720237286,"Alcaldía de Tuluá","🎤🎨 ¡Atención artistas jóvenes de Tuluá! 🎶💃

¿Tienes talento en la música, el arte, la danza o cualquier expresión artística? 🌟 ¡Esta es tu oportunidad!
Haz parte de la agenda cultural del JovenFest 2025 en la Semana de la Juventud. 🔥

📌 INSCRÍBETE YA y demuestra tu talento en uno de los eventos más esperados del año.
🗓️ Tienes plazo hasta el 8 de agosto. ¡No te quedes por fuera!

👉 https://forms.gle/WFfFPg4jrjkmiNvaA

#JovenFest2025 #ParaSerFelices 💙",,0,"08/04/2025 14:29",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02SctFqa7KaBHZfwuaAhx4oDr4yHBkk7mowyXGomw4k5eRyXXtWztqQ63RqmgRUh6rl,0,0,Fotos,,,,,Total,2996,1746,37,27,3,7,47,18,24,5,,,,,,
1203383745162289,100064720237286,"Alcaldía de Tuluá","¡Regresan los Juegos Intercolegiados! 🏆🔥

¡La emoción del deporte escolar vuelve con toda! Más de 3.100 estudiantes participan en esta gran fiesta deportiva que reune a lo mejor del talento juvenil en 22 disciplinas. ⚽🏀🏐🥋🎾

💪 ¡Porque en Tuluá, el deporte también es formación! #ParaSerFelices 💙","¡Regresan los Juegos Intercolegiados! 🏆🔥

¡La emoción del deporte escolar vuelve con toda! Más de 3.100 estudiantes participan en esta gran fiesta deportiva que reune a lo mejor del talento juvenil en 22 disciplinas. ⚽🏀🏐🥋🎾

💪 ¡Porque en Tuluá, el deporte también es formación! #ParaSerFelices 💙",50,"08/04/2025 10:28",uploaded,https://www.facebook.com/reel/1497523658081775/,1,0,Reels,,,,,Total,3378,1677,197,163,1,33,39,,39,,22143.511,7.715,0,0,,
1201842511983079,100064720237286,"Alcaldía de Tuluá","#Noticias | Desde el Foro Comunal 2025, te contamos las noticias más importantes de la semana. Nuevo episodio de 45 Segundos #ParaSerFelices 🤩✌🏽","#Noticias | Desde el Foro Comunal 2025, te contamos las noticias más importantes de la semana. Nuevo episodio de 45 Segundos #ParaSerFelices 🤩✌🏽",69,"08/02/2025 15:57",N/A,https://www.facebook.com/reel/4203378243319621/,1,0,Reels,,,,,Total,2551,1615,83,58,8,17,34,,34,,25866.621,11.345,0,0,,
1201737798660217,100064720237286,"Alcaldía de Tuluá","👥 Líderes comunales serán capacitados en Tuluá 💪

Más de 100 representantes de diferentes sectores del municipio participaron este sábado en el Gran Foro Comunal 2025, un espacio diseñado para fortalecer sus capacidades en liderazgo, economía solidaria y emprendimiento.

Un encuentro de formación clave para el fortalecimiento de las Juntas de Acción Comunal. Espacios ParaSerFelices 💙✌🏽",,0,"08/02/2025 12:14",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0DwuDbc19EuWikTKdYnrTEsHUcyQbsYeGUiRGDahYxEAADuqWpyAvyzsgCR1vzt3Sl,0,0,Fotos,,,,,Total,8045,4075,110,80,10,20,762,495,267,,,,,,,
1201657402001590,100064720237286,"Alcaldía de Tuluá","🎙️#ElPodcastdeVélez | Episodio 25. Obras y vías que conectan a Tuluá.

En este nuevo episodio, el periodista Orlando Rengifo conversa con nuestro alcalde Gustavo Vélez sobre las obras viales que están transformando a Tuluá.

🚧 Conectividad, seguridad y facilidad de acceso son algunas de las mejoras que traerán estas vías que enlazarán diferentes barrios y mejorarán la movilidad de todos los tulueños.","🎙️#ElPodcastdeVélez | Episodio 25. Obras y vías que conectan a Tuluá.

En este nuevo episodio, el periodista Orlando Rengifo conversa con nuestro alcalde Gustavo Vélez sobre las obras viales que están transformando a Tuluá.

🚧 Conectividad, seguridad y facilidad de acceso son algunas de las mejoras que traerán estas vías que enlazarán diferentes barrios y mejorarán la movilidad de todos los tulueños.",1006,"08/02/2025 10:00",N/A,https://www.facebook.com/AlcaldiaDeTulua/videos/625099110214104/,1,0,Videos,,,,,Total,2477,2071,172,105,11,56,74,,74,,85024.518,39.091,0,0,0,
1201023725398291,100064720237286,"Alcaldía de Tuluá","🎉 ¡Así reaccionaron los nuevos artistas! 🎨🎭🎶

Estos talentosos artistas ya hacen parte de la primera promoción de la Escuela Municipal de Arte, formados como Técnicos Laborales en Artes con énfasis en música, danza, teatro y artes plásticas. 💃🖌️🥁 ¡Y estas son sus reacciones! 👏🏽💙

Seguimos apostándole al arte como una verdadera forma de vida. #ParaSerFelices 🎓✨","🎉 ¡Así reaccionaron los nuevos artistas! 🎨🎭🎶

Estos talentosos artistas ya hacen parte de la primera promoción de la Escuela Municipal de Arte, formados como Técnicos Laborales en Artes con énfasis en música, danza, teatro y artes plásticas. 💃🖌️🥁 ¡Y estas son sus reacciones! 👏🏽💙

Seguimos apostándole al arte como una verdadera forma de vida. #ParaSerFelices 🎓✨",63,"08/01/2025 15:32",N/A,https://www.facebook.com/reel/1291181316004094/,1,0,Reels,,,,,Total,1608,1088,57,47,3,7,38,,38,,13124.298,9.171,0,0,,
1200934832073847,100064720237286,"Alcaldía de Tuluá","🥇🏆 ¡Tuluá se mantiene Tercero en Juegos Departamentales! 💥🙌

Con 98 medallas y más de 350 deportistas entregando lo mejor en 33 disciplinas, nuestro municipio se consolida en el tercer lugar del medallero, dejando en alto el nombre de Tuluá. 💚🔥

🏋️‍♀️⚽🎾🏐 Disciplinas como pesas, fútbol femenino, tenis de mesa y voleibol han sido clave en este gran logro. ¡Seguimos demostrando que el talento tulueño no tiene límites! 💪 #ParaSerFelices",,0,"08/01/2025 12:30",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0QTd1ELKzAiHMi5uTMkHyqiL4gVCX5XFddjoQxKff3Ga1ptmyeMcZ5YMz4nDPwgcVl,0,0,Fotos,,,,,Total,11105,6064,129,85,12,32,601,359,242,,,,,,,
1200847718749225,100064720237286,"Alcaldía de Tuluá","#Deportes | Tuluá se mantiene Tercero en Juegos Departamentales

Con un total de 98 medallas: 47 de oro, 25 de plata y 26 de bronce, Tuluá se mantiene en el tercer puesto del medallero general de los Juegos Departamentales 2025..

Lee la noticia completa:⬇⬇⬇
",,0,"08/01/2025 10:10",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0bZdhdTzxmAHpA4WWBGA3avPZCXZUtdKpCh4xY6NGCx5GNGAvr12pDF7DafpqiRBWl,0,0,Enlaces,,,,,Total,1751,1148,34,28,0,6,7,,1,6,,,,,,
1200727298761267,100064720237286,"Alcaldía de Tuluá","🚧 ¡Ahora Progresar va hasta la 40! 🚗✨

Con obras como el paso de la calle 34, o el box culvert de la calle 23 los tulueños ahora pueden llegar más rápido y de manera más ágil a sus sentidos con vías totalmente renovadas 🛣️.

Con esto, seguimos mejorando la movilidad en nuestro municipio 💪🏽🏙️. #ParaSerFelices","🚧 ¡Ahora Progresar va hasta la 40! 🚗✨

Con obras como el paso de la calle 34, o el box culvert de la calle 23 los tulueños ahora pueden llegar más rápido y de manera más ágil a sus sentidos con vías totalmente renovadas 🛣️.

Con esto, seguimos mejorando la movilidad en nuestro municipio 💪🏽🏙️. #ParaSerFelices",69,"08/01/2025 07:13",mixed,https://www.facebook.com/reel/717258144416741/,1,0,Reels,,,,,Total,26111,11525,1250,926,181,143,535,,535,,322280.599,14.57,0,0,,
1200231935477470,100064720237286,"Alcaldía de Tuluá","🎓✨ ¡Tuluá graduó 27 artistas! 🎭🎶🎨💃

27 tulueños se graduaron hoy como la primera promoción de la Escuela Municipal de Arte, un sueño hecho realidad gracias al liderazgo del alcalde Gustavo Vélez Román 💙🙌 👩‍🎓👨‍🎓 Nuestros estudiantes recibieron su certificado técnico laboral por competencias, después de 15 meses de formación en 🎼 Música, 🎭 Teatro,🎨 Artes Plásticas y💃 Danza. #ParaSerFelices 💙✌🏽",,0,"07/31/2025 16:56",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid029MKS8uSDVgoacmvca1AzEE9eMQAyEaJfsxAdwiUpGu6rXXH7qLNcJhNQxkqgBGXbl,0,0,Fotos,,,,,Total,15367,7165,283,220,33,30,1410,930,480,,,,,,,
1200109988822998,100064720237286,"Alcaldía de Tuluá","#BienestarSocial | 150 Adultos mayores llenaron de talento y color la feria de emprendimiento en Centro Día.

Con una muestra llena de talento, color y creatividad, 150 adultos mayores participaron en una jornada de emprendimientos liderada por el programa Centro Día Para Ser Felices, promovido por la Alcaldía de Tuluá a través de la Secretaría de Bienestar Social. En esta actividad, los participantes tuvieron la oportunidad de exponer sus manualidades, demostrando que la edad no es un límite para crear, emprender y aportar al desarrollo del municipio.

Lee la noticia completa:⬇⬇⬇
",,0,"07/31/2025 12:55",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid031qne3SeqjAamLeXBWtoZmhKZuwpC9FAdjTTZ4L4awPhivf53TzYU3CkBNYsykhoEl,0,0,Enlaces,,,,,Total,1750,1059,28,24,0,4,13,,4,9,,,,,,
1229572192543444,100064720237286,"Alcaldía de Tuluá","#Obras | Socialización de obras en La Marina anuncia embellecimiento del parque e iluminación vial.

Durante una jornada de socialización con la comunidad del corregimiento de La Marina, la Administración Municipal presentó las obras que se adelantarán en esta zona rural de Tuluá y sectores vecinos como El Brasil, El Bergel y La Iberia.

Lee la noticia completa: ⬇⬇⬇
",,0,"09/04/2025 15:07",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0XJbmj2nknsxBXbE1bhGJx8Usht1SiJyVPd62DxCz5Af1FgU3687qweLxnWEZyBQZl,0,0,Enlaces,,,,,Total,1970,1225,36,26,1,9,35,,2,33,,,,,,
1186175893549741,100064720237286,"Alcaldía de Tuluá","🚧 ¡La transformación vial ya es una realidad en Tuluá!","🚧 ¡La transformación vial ya es una realidad en Tuluá!

✅ Con el inicio de nuevas obras, avanzamos hacia una ciudad con vías más seguras, modernas y pensadas para el bienestar de todos.
🛣️ Así le apostamos a una mejor movilidad y a una mayor calidad de vida para los tulueños.
💙 ¡Seguimos trabajando #ParaSerFelices!",39,"07/14/2025 07:49",N/A,https://www.facebook.com/AlcaldiaDeTulua/videos/4221478421417075/,0,0,Videos,,,,,Total,3936,2888,257,183,40,34,236,,236,,36417.666,10.648,0,0,0
1199438325556831,100064720237286,"Alcaldía de Tuluá","Luzmila, Madre sustituta y ejemplo de entrega 👩‍👧🌟

Hoy, tiene bajo su cuidado a una niña con discapacidad.💜 Gracias a su compromiso, Luzmila ahora es beneficiaria de los programas que ofrece la Administración Municipal y que fortalecen su labor como cuidadora. 🙌💙

Porque ser cuidadora también es amar… y su historia merece ser reconocida. #ParaSerFelices 💙","Luzmila, Madre sustituta y ejemplo de entrega 👩‍👧🌟

Hoy, tiene bajo su cuidado a una niña con discapacidad.💜 Gracias a su compromiso, Luzmila ahora es beneficiaria de los programas que ofrece la Administración Municipal y que fortalecen su labor como cuidadora. 🙌💙

Porque ser cuidadora también es amar… y su historia merece ser reconocida. #ParaSerFelices 💙",92,"07/30/2025 17:24",uploaded,https://www.facebook.com/reel/805180058519257/,1,0,Reels,,,,,Total,2576,1460,99,75,4,20,29,,29,,26741.499,11.335,0,0,
1199125582254772,100064720237286,"Alcaldía de Tuluá","🚧 ¡Iniciamos pavimentación en la calle 29A! 🛣️💪

Con 47 metros lineales, arrancamos una obra clave para la movilidad en el barrio Sajonia, una vía que muy pronto conectará de forma segura con la carrera 19 y los barrios Pueblo Nuevo y Progresar. ✅

Esta pavimentación no solo mejora el tránsito, también rompe barreras y une a más tulueños. ¡Seguimos cerrando brechas con obras que transforman! 💙🙌 #ParaSerFelices","🚧 ¡Iniciamos pavimentación en la calle 29A! 🛣️💪

Con 47 metros lineales, arrancamos una obra clave para la movilidad en el barrio Sajonia, una vía que muy pronto conectará de forma segura con la carrera 19 y los barrios Pueblo Nuevo y Progresar. ✅

Esta pavimentación no solo mejora el tránsito, también rompe barreras y une a más tulueños. ¡Seguimos cerrando brechas con obras que transforman! 💙🙌 #ParaSerFelices",23,"07/30/2025 11:26",uploaded,https://www.facebook.com/reel/2115753268834447/,1,0,Reels,,,,,Total,5351,3250,161,131,8,22,128,,128,,36267.878,7.892,0,0,
1199077162259614,100064720237286,"Alcaldía de Tuluá","#Obras | Habitantes de Puerto Frazadas ahora duermen tranquilos.

Con la recuperación de 31 metros lineales de estructura, la Alcaldía Municipal hizo la entrega de una importante obra de recalce y refuerzo del muro de contención en el corregimiento Puerto Frazadas, zona rural montañosa de Tuluá. Esta intervención se realizó sobre la quebrada Los Trópicos, un punto crítico que durante años ha representado riesgo de desbordamientos e inundaciones para los habitantes del sector.

Lee la noticia completa:⬇️⬇️⬇️
",,0,"07/30/2025 10:04",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02TiLRFKcNxZ8YcwarxRJGeHYafJGBhShuBhmr4AAVTUo6E2mwibkyHJ4k1zPDApdnl,0,0,Enlaces,,,,,Total,2711,1673,46,34,1,11,15,,6,9,,,,,
1198508268983170,100064720237286,"Alcaldía de Tuluá","🔥 ¡Llega Agosto y con él un gran espacio para los jóvenes! 🎉🙌

Si tienes entre 14 y 28 años… ¡esto es para ti! Prepárate para vivir dos días llenos de energía, talento y color en el JovenFest 2025 🎶🎨🌈
Este 15 y 16 de agosto, el Coliseo de Ferias será el punto de encuentro de los jóvenes tulueños para disfrutar lo mejor de la creatividad, el emprendimiento y la cultura.

🧑🏽‍🎤 Feria de emprendimiento
🏍 Torneo de stunt
🎨 Taller de graffiti
🎭 Presentaciones artísticas
🌈 Y para cerrar… ¡el increíble Color Fest!

🎥 Pasa esta info a tus parches y nos vemos en el JovenFest. 💙🔥 #ParaSerFelices #JovenFest2025","🔥 ¡Llega Agosto y con él un gran espacio para los jóvenes! 🎉🙌

Si tienes entre 14 y 28 años… ¡esto es para ti! Prepárate para vivir dos días llenos de energía, talento y color en el JovenFest 2025 🎶🎨🌈
Este 15 y 16 de agosto, el Coliseo de Ferias será el punto de encuentro de los jóvenes tulueños para disfrutar lo mejor de la creatividad, el emprendimiento y la cultura.

🧑🏽‍🎤 Feria de emprendimiento
🏍 Torneo de stunt
🎨 Taller de graffiti
🎭 Presentaciones artísticas
🌈 Y para cerrar… ¡el increíble Color Fest!

🎥 Pasa esta info a tus parches y nos vemos en el JovenFest. 💙🔥 #ParaSerFelices #JovenFest2025",33,"07/29/2025 17:48",uploaded,https://www.facebook.com/reel/2181589882282589/,1,0,Reels,,,,,Total,2413,1277,42,29,2,11,13,,13,,12114.831,5.733,0,0,
1198505052316825,100064720237286,"Alcaldía de Tuluá","#Privada | Alcaldía realizará Gran Foro Comunal, un espacio para aprender y fortalecer el trabajo comunitario.

Este sábado 2 de agosto , la Alcaldía de Tuluá realizará el Gran Foro Comunal , un encuentro pensado para todos los líderes y dignatarios de las Juntas de Acción Comunal del municipio. La jornada se llevará a cabo en la tarima de la plazoleta de Mecatos, en el Coliseo de Ferias Manuel Victoria Rojas , desde las 9:30 de la mañana hasta las 3:30 de la tarde.

Lee la noticia completa:⬇️⬇️⬇️
",,0,"07/29/2025 17:42",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid026JwiubYCBMSTC13qju55fqaoa3UBnNY4V62MRgCLX9pAaXf4icuxR8fmGzn1oJ1Tl,0,0,Enlaces,,,,,Total,1786,1147,31,23,1,7,14,,7,7,,,,,
