"Identificador de la publicación","Identificador de la página","Nombre de la página",Título,Descripción,"Duración (segundos)","Hora de publicación","Tipo de subtítulo","Enlace permanente","Es una publicación cruzada","Es una publicación compartida","Tipo de publicación",Idiomas,"Etiquetas personalizadas","Estado de contenido financiado","Comentario sobre los datos",Fecha,Visualizaciones,Alcance,"Reacciones, comentarios y veces que se compartió",Reacciones,Comentarios,"Veces que se compartió","Total de clics","Consumo de segmentación del público coincidente (Photo Click)","Clics de otro tipo","Clics en el enlace","Segundos reproducidos","Segundos en promedio reproducidos","Ingresos estimados (USD)","Impresiones del anuncio","CPM del anuncio (USD)","Comentarios negativos de los usuarios: Ocultar"
1186300050203992,100064720237286,"Alcaldía de Tuluá","🗳️ ¡Atención, joven tulueño!
Conoce las fechas clave para participar en las elecciones del Consejo Municipal de Juventudes 2025.
¡Haz parte del cambio! #ParaSerFelices 💪🔥",,0,"07/14/2025 11:04",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid032Nh7drgf6jExfxp5oncrs66Vv8ERzS1F2sQ3aFandrxnGfprWAwPxZgmEhJgC1HPl,0,0,Fotos,,,,,Total,1815,1108,29,21,1,7,13,9,4,,,,,,
1186175893549741,100064720237286,"Alcaldía de Tuluá","🚧 ¡La transformación vial ya es una realidad en Tuluá!","🚧 ¡La transformación vial ya es una realidad en Tuluá!

✅ Con el inicio de nuevas obras, avanzamos hacia una ciudad con vías más seguras, modernas y pensadas para el bienestar de todos.
🛣️ Así le apostamos a una mejor movilidad y a una mayor calidad de vida para los tulueños.
💙 ¡Seguimos trabajando #ParaSerFelices!",39,"07/14/2025 07:49",N/A,https://www.facebook.com/AlcaldiaDeTulua/videos/4221478421417075/,0,0,Videos,,,,,Total,3925,2884,257,183,40,34,236,,236,,36286.028,10.637,0,0,0
1185479426952721,100064720237286,"Alcaldía de Tuluá","🎙️ElPodcastdeVélez* | Episodio 21: Tuluá comienza su transformación","🎙️ElPodcastdeVélez | Episodio 21: Tuluá comienza su transformación.

En este nuevo episodio, el alcalde Gustavo Vélez recorrió las obras que ya están en marcha y hacen parte de la gran transformación de Tuluá 🏗️🚀
¡Infraestructura moderna y futurista para construir una ciudad pensada #ParaSerFelices! 💙🌆",305,"07/13/2025 10:51",N/A,https://www.facebook.com/AlcaldiaDeTulua/videos/722424947195502/,0,0,Videos,,,,,Total,2888,2376,229,135,24,70,72,,72,,62812.573,24.651,0,0,0
1185381196962544,100064720237286,"Alcaldía de Tuluá","💙 ¡Hoy corrimos juntos por la inclusión! 🏃‍♂️🏃‍♀️

Nuestra población con discapacidad participó con toda la energía en la Carrera Río Tuluá 🏅, un evento organizado por Fenalco Tuluá, donde demostraron que no hay límites cuando hay voluntad 💪✨

Recorrieron las calles con fuerza, alegría y mucho corazón 💙, siendo ejemplo de que todos y todas podemos hacer parte de cualquier espacio cuando hay respeto, empatía e inclusión. 🫶🌈 #ParaSerFelices",,0,"07/13/2025 08:28",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid032W7qfe1LEAWnzHLvQg3YNn4dgwbLAWxGtov54adrrxktdNbqSCSRvfiAD1SDzzrml,0,0,Fotos,,,,,Total,22697,13217,253,191,5,57,1468,1099,369,,,,,,
1185295326971131,100064720237286,"Alcaldía de Tuluá","➡️Conoce las noticias más importantes de la semana en nuestro resumen semanal “45 segundos” #ParaSerFelices 💙✅ 😎","➡️Conoce las noticias más importantes de la semana en nuestro resumen semanal “45 segundos” #ParaSerFelices 💙✅ 😎",65,"07/13/2025 06:35",N/A,https://www.facebook.com/reel/1056100566665804/,1,0,Reels,,,,,Total,2732,2115,108,80,10,18,84,,84,,37651.321,15.274,0,0,
1184852793682051,100064720237286,"Alcaldía de Tuluá","🏳️‍🌈✨ ¡Hoy celebramos con orgullo, amor y mucha alegría! ✨🏳️‍⚧️

Más de 💯 personas se unieron a la gran marcha del Orgullo LGTBIQ+ 🏳️‍🌈 que recorrió las calles desde la Secretaría de Bienestar Social hasta la Plaza Cívica Boyacá 🎉

🎭🎶 Con presentaciones artísticas, DJs y música en vivo, vivimos una tarde inolvidable donde la diversidad fue la protagonista.
Un espacio lleno de colores 🌈, respeto 💖 y libertad 🕊️ que transformamos juntos…
¡#ParaSerFelices! 💫",,0,"07/12/2025 17:06",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02FdRWffARKhvXCVK8iZSxVNdsXdeSvtoPkFFNnu6GZkZQ7TdUwXq6gejE4fHn3D3tl,0,0,Fotos,,,,,Total,22423,9579,264,190,54,20,4235,2241,1994,,,,,,
1184661107034553,100064720237286,"Alcaldía de Tuluá","⚽🏟️ ¡Más de 4.000 niños ya viven la emoción del fútbol como verdaderos profesionales! 🙌💙

Desde Tuluá, Andalucía, Bugalagrande, La Marina, Trujillo, Ríofrío, Buga, San Pedro, Restrepo y Yotoco… más de 300 clubes y equipos deportivos están disputando la Copa Corazón 🏆 en el Estadio Doce de Octubre, que por hoy se convierte en el escenario deportivo donde muestran su talento🏠⚽

Estamos transformando este escenario para que cada niño y niña sienta lo que es jugar en un estadio de verdad 💥 ¡Un espacio digno para nuestros futuros cracks! 👟✨",,0,"07/12/2025 10:32",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02j9JybF73ay14qSRZUG7jpPota7sKzaWbuAXwYEZLyBpnAadQpLoEyXumCiikFCfcl,0,0,Fotos,,,,,Total,38936,22975,362,294,18,50,2518,1640,878,,,,,,
1184029913764339,100064720237286,"Alcaldía de Tuluá","🚨 ¡Así se construye la nueva Tuluá! 🏙️💙

El alcalde @gustavovelezr no se detiene y sigue al frente de las obras que le están devolviendo la vida a nuestras vías. 👷‍♂️🛠️
La calle 34, que por años estuvo en mal estado, hoy se transforma en una vía segura y moderna gracias a los trabajos que avanzan y que se realizarán hasta la carrera 40. 🛣️✨

💙 ¡Aquí transformamos con hechos! #ParaSerFelices 🏗️✅","🚨 ¡Así se construye la nueva Tuluá! 🏙️💙

El alcalde @gustavovelezr no se detiene y sigue al frente de las obras que le están devolviendo la vida a nuestras vías. 👷‍♂️🛠️
La calle 34, que por años estuvo en mal estado, hoy se transforma en una vía segura y moderna gracias a los trabajos que avanzan y que se realizarán hasta la carrera 40. 🛣️✨

💙 ¡Aquí transformamos con hechos! #ParaSerFelices 🏗️✅",51,"07/11/2025 15:39",N/A,https://www.facebook.com/reel/1659637634740064/,1,0,Reels,,,,,Total,47690,31654,1890,1463,230,197,897,,897,,810766.883,19.695,0,0,
1184020763765254,100064720237286,"Alcaldía de Tuluá","Parque del Sajonia será transformado

Con el objetivo de mejorar la calidad ambiental, promover la integración social y ofrecer espacios públicos seguros y agradables, la Administración Municipal socializó ante la comunidad el proyecto de intervención integral del parque del barrio Las Acacias del barrio Sajonia que actualmente presenta un alto nivel de deterioro.

Lee la noticia completa: ⬇⬇⬇
",,0,"07/11/2025 15:18",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0sXjUduxJ8zH7wyb1BvpbivrayuytYqjPfrQ2Vnq49xNemroMHQmDPrMvEWoQ7ZZxl,0,0,Enlaces,,,,,Total,2582,1578,49,32,5,12,41,,16,25,,,,,
1183891827111481,100064720237286,"Alcaldía de Tuluá","#Movilidad | Segunda calzada de la calle 27 ya está en funcionamiento.

Con la apertura de la segunda calzada de la calle 27, que conecta el sector de Nariño con el centro de la ciudad, entró en funcionamiento el nuevo cruce semafórico en la intersección de la calle 27 con la carrera 20, facilitando así el flujo vehicular en esta zona estratégica. Esta intervención se enmarca en los lineamientos del Plan de Movilidad Municipal y da respuesta a una necesidad histórica expresada por la comunidad tulueña.

Lee la noticia completa: ⬇⬇⬇
",,0,"07/11/2025 10:42",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0W4jn6jceZkFy6ssoCjmUqXwYpGxPYCkrXbThxYG88QJVXXTrG8nAdPizAJigkuhYl,0,0,Enlaces,,,,,Total,33781,22084,284,226,41,17,972,,543,429,,,,,
1183886197112044,100064720237286,"Alcaldía de Tuluá","🚦 Comenzó a operar la nueva calzada de la calle 27 🏙️

Ya está en funcionamiento la segunda calzada de la calle 27, conectando Nariño con el centro de Tuluá. 🛣️✅ Con esto, llega el nuevo cruce semafórico🚦 en la carrera 20, mejorando la movilidad en esta zona clave.

🧭 Se habilitaron giros en ambos sentidos y se ajustó el sentido vial entre calles 27 y 28, hacia el CC Bicentenario Plaza. 🔄

🚧 Seguimos transformando la movilidad con acciones que responden a una necesidad histórica. #ParaSerFelices 💙","🚦 Comenzó a operar la nueva calzada de la calle 27 🏙️

Ya está en funcionamiento la segunda calzada de la calle 27, conectando Nariño con el centro de Tuluá. 🛣️✅ Con esto, llega el nuevo cruce semafórico🚦 en la carrera 20, mejorando la movilidad en esta zona clave.

🧭 Se habilitaron giros en ambos sentidos y se ajustó el sentido vial entre calles 27 y 28, hacia el CC Bicentenario Plaza. 🔄

🚧 Seguimos transformando la movilidad con acciones que responden a una necesidad histórica. #ParaSerFelices 💙",59,"07/11/2025 10:32",N/A,https://www.facebook.com/reel/1399918344596706/,1,0,Reels,,,,,Total,14051,9366,550,420,61,69,577,,577,,269232.171,22.492,0,0,
1183281070505890,100064720237286,"Alcaldía de Tuluá","#Salud | 120 familias atendidas por Equipos Básicos de Salud en Zona Rural

Comprometida con el bienestar integral de toda la comunidad, la Alcaldía de Tuluá amplió la cobertura del programa de Atención Primaria en Salud con la llegada de los Equipos Básicos en Salud (EBS) a veredas y corregimientos del municipio, beneficiando ya a más de 120 familias rurales. Las jornadas se han llevado a cabo en sectores como la vereda Tochecito, Alto del Rocío, Alta Flor y El Retiro, fortaleciendo el acceso a los servicios de salud en zonas históricamente desatendidas.

Lee la noticia completa:⬇⬇⬇
",,0,"07/10/2025 16:32",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0SsQfUoq77yZhw5CjCXZTHXpmViLpBFbg7132zsgScgLWQ712FHan2yRzCZb8orcgl,0,0,Enlaces,,,,,Total,1705,1095,22,15,0,7,10,,3,7,,,,,
1183278353839495,100064720237286,"Alcaldía de Tuluá","#Planeación | La Estrella inicia proceso de legalización.

Más de 80 familias de este asentamiento, ubicado en la vía a Tres Esquinas, muy pronto podrán acceder a beneficios de vivienda, auxilios del Estado, servicios públicos legalizados, gracias al proceso de legalización urbanística que lidera la Administración Municipal. Esta intervención representa una transformación profunda en las condiciones de vida de una comunidad que durante más de 20 años ha permanecido en la informalidad.

Lee la noticia completa:⬇⬇⬇
",,0,"07/10/2025 16:25",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0qMKi8sfX9pUZFaSKaj9oWeNEu2PpLJG6eJ1d3rkvHVRDFfnwusTZC1omM7BPcv8l,0,0,Enlaces,,,,,Total,4028,2563,73,51,6,16,88,,37,51,,,,,
1183275863839744,100064720237286,"Alcaldía de Tuluá","#Educación | Alcalde Gustavo Vélez adelanta mejoras en la I.E. Técnica Industrial para el regreso a clases.

Con el objetivo de garantizar espacios seguros, funcionales y de excelente calidad para los estudiantes, la Administración Municipal adelanta obras de mejoramiento en la Institución Educativa Técnica Industrial. Entre las intervenciones realizadas se destacan la recuperación de cielos falsos, reparación de goteras, resane de paredes y pintura integral de pasillos y salones, labores que permitirán recibir a los alumnos en condiciones óptimas para el aprendizaje.

Lee la noticia completa:⬇⬇⬇
",,0,"07/10/2025 16:19",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02rx6WhWEecKBG7BXRU2yt2isvXoFDx8Luz7SdYCNbiwmo9DGFtFoCisqsgGSMv6h8l,0,0,Enlaces,,,,,Total,3480,1842,84,68,2,14,35,,11,24,,,,,
1183274600506537,100064720237286,"Alcaldía de Tuluá","#Gobierno | Administración Municipal instaló mesa técnica para la sustitución de vehículos de tracción animal

Con el propósito de avanzar hacia un modelo de movilidad más sostenible y respetuoso con la vida animal, la Administración Municipal del ingeniero Gustavo Adolfo Vélez Román instaló una mesa técnica de proyección para la sustitución de vehículos de tracción animal, reafirmando su compromiso con el diálogo social y el desarrollo integral de todos los sectores de Tuluá.

Lee la noticia completa:⬇⬇⬇
",,0,"07/10/2025 16:16",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid06CpwmHyURed1pZuvkDamJVVtiskVwVkgGcNQfSPfHJe9JV1KMp2631G7bo17LZfnl,0,0,Enlaces,,,,,Total,3067,1900,41,34,3,4,61,,22,39,,,,,
1183270183840312,100064720237286,"Alcaldía de Tuluá","📢 ¡El Comité de Ruido volvió a la calle 25!💪🏼

Con el propósito de fomentar la sana convivencia y el respeto por el entorno, realizamos una jornada de sensibilización y verificación en esta importante zona comercial de Tuluá.

🔍 Visitamos establecimientos, revisamos documentación y hablamos sobre la importancia de controlar el ruido en nuestros espacios.

¡Cuidar el ambiente sonoro ✅ también es construir una mejor ciudad! #ParaSerFelices 💙","📢 ¡El Comité de Ruido volvió a la calle 25!💪🏼

Con el propósito de fomentar la sana convivencia y el respeto por el entorno, realizamos una jornada de sensibilización y verificación en esta importante zona comercial de Tuluá.

🔍 Visitamos establecimientos, revisamos documentación y hablamos sobre la importancia de controlar el ruido en nuestros espacios.

¡Cuidar el ambiente sonoro ✅ también es construir una mejor ciudad! #ParaSerFelices 💙",36,"07/10/2025 16:05",N/A,https://www.facebook.com/reel/741702818358539/,1,0,Reels,,,,,Total,1965,1632,65,43,6,16,60,,60,,17660.078,10.214,0,0,
1183074050526592,100064720237286,"Alcaldía de Tuluá","💙 En Tuluá, transformamos vidas 🙌","💙 En Tuluá, transformamos vidas 🙌

Con acciones reales y cercanas✅, apoyamos a quienes más lo necesitan: personas con discapacidad, adultos mayores, familias en situación de vulnerabilidad y mucho más.

Porque aquí no prometemos, actuamos. Aquí, transformamos con hechos. #ParaSerFelices 🤩💪🏼",50,"07/10/2025 09:53",N/A,https://www.facebook.com/AlcaldiaDeTulua/videos/1288584459366875/,0,0,Videos,,,,,Total,3862,3499,202,153,8,41,62,,62,,35047.92,9.937,0,0,0
1182537490580248,100064720237286,"Alcaldía de Tuluá","📢 ¡Atención, comunidad de La Estrella!

Este 10 de julio a las 9:00 a. m. tendremos jornada de socialización sobre la intervención y posible legalización del asentamiento 🏘️, conforme al Decreto 1470 de 2024.

🗣️ Ven y entérate del proceso que adelantaremos para mejorar tu sector.

📍Asentamiento La Estrella

🙌 ¡Te esperamos!",,0,"07/09/2025 17:45",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02SN91z32F3gqMKNuFthY7zNHXub2uU5Yfuqxuqf1CBUdjXrSoqe3hX5qRwG6QNQSTl,0,0,Fotos,,,,,Total,2036,1286,30,25,2,3,42,18,24,,,,,,
1182537300580267,100064720237286,"Alcaldía de Tuluá","🌳 ¡Socialización para el mejoramiento del parque Sajonia!

Este jueves 10 de julio a las 5:00 p. m. te invitamos a la jornada de socialización sobre los nuevos proyectos de construcción, mantenimiento y conservación de espacios públicos en el barrio Sajonia. 🛠️✨.

📍Lugar: I.E. Gimnasio del Pacífico – Sede Julia Becerra (Barrio Sajonia)

💬 Ven, infórmate y haz parte de las acciones que mejorarán nuestros parques y zonas verdes.

🙌 ¡Tuluá sigue cambiando para ti! #ParaSerFelices",,0,"07/09/2025 17:45",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0CVNV12vHAVSDCF1pFk4X9UNXXsmKcBnuqXpWPJ3TzwLnrq1F1DVfsAfVUoS4xQXil,0,0,Fotos,,,,,Total,1988,1256,33,23,3,7,40,26,14,,,,,,
1182503683916962,100064720237286,"Alcaldía de Tuluá","📍¡Escuchamos a la Comuna 5 con PLANEA A TU COMUNA!✅

Hoy llegamos a la Comuna 5 para escuchar de primera mano a sus líderes y habitantes. 🗣️
Sus voces nos marcan el camino para intervenir y cumplirles con:

🔧 Mejoramiento de la malla vial
♻️ Gestión de residuos sólidos
🚦 Señalización
🚨 Seguridad
🏀 Polideportivos, parques y zonas verdes y mucho más.

¡Seguimos transformamos a la comunidad #ParaSerFelices 💙😎✅","📍¡Escuchamos a la Comuna 5 con PLANEA A TU COMUNA!✅

Hoy llegamos a la Comuna 5 para escuchar de primera mano a sus líderes y habitantes. 🗣️
Sus voces nos marcan el camino para intervenir y cumplirles con:

🔧 Mejoramiento de la malla vial
♻️ Gestión de residuos sólidos
🚦 Señalización
🚨 Seguridad
🏀 Polideportivos, parques y zonas verdes y mucho más.

¡Seguimos transformamos a la comunidad #ParaSerFelices 💙😎✅",36,"07/09/2025 16:26",N/A,https://www.facebook.com/reel/1435161794392474/,1,0,Reels,,,,,Total,2622,1474,141,75,1,65,28,,28,,19554.34,8.36,0,0,
1182442963923034,100064720237286,"Alcaldía de Tuluá","🏥 ¡Equipos Básicos en Salud ya están en zona rural!

El programa de Atención Primaria en Salud ya llegó a las veredas y corregimientos de nuestro municipio para brindar atención primaria, cercana y continua a más de 120 familias.

👩‍⚕️ Escuchamos, orientamos y cuidamos a nuestra comunidad, promoviendo una salud más humana y participativa.
Súmate a la transformación de tu salud y bienestar. ✅💪🏼 Porque construir salud también es trabajar #ParaSerFelices 💙🏥🩺",,0,"07/09/2025 13:55",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0uzucvr3w51kPrXDHzamWxHHoTQL41iJMz6XvNbTfi5fEY5TNo4bhsthu2vGg2PHnl,0,0,Fotos,,,,,Total,3507,2011,80,63,2,15,166,132,34,,,,,,
1181857977314866,100064720237286,"Alcaldía de Tuluá","#Seguridad | Tuluá disminuye cifra de hurtos en 2025

Gracias a la implementación de estrategias integrales, el fortalecimiento de los frentes de seguridad, el uso de tecnología y la participación activa de la comunidad, Tuluá muestra avances reales en la lucha contra el delito.

Lee la noticia completa:⬇️⬇️⬇️
",,0,"07/08/2025 20:08",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid024vtfa6kzL2TAsAf7x1n6am8WkuqiXBg4Zc1UUkZfkXjnHC6USZ8zR5NRuVFE7gpFl,0,0,Enlaces,,,,,Total,2097,1483,83,35,39,9,18,,8,10,,,,,
1181857313981599,100064720237286,"Alcaldía de Tuluá","#Noticias | “Iglesia en Tu Barrio” llegó con servicios gratuitos, recreación y acompañamiento espiritual a tulueños

La Administración Municipal, a través de la Coordinación de Asuntos Religiosos, continúa acercando su oferta institucional a la comunidad con la jornada descentralizada “Iglesia en Tu Barrio”, una estrategia que une esfuerzos entre las iglesias del municipio y las entidades del Estado para brindar atención gratuita, recreación y acompañamiento espiritual a las familias tulueñas.

Lee la noticia completa:⬇️⬇️⬇️
",,0,"07/08/2025 20:07",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0tsP7FFDA3hDCQWDobczWw2ko46wPuG9FaCBLwP5668jPRQVTFjmvAaPE8wDtay7tl,0,0,Enlaces,,,,,Total,1817,1232,30,21,1,8,25,,6,19,,,,,
1181751317325532,100064720237286,"Alcaldía de Tuluá","📱💡 ¡La tecnología también es para nuestros abuelitos! 💙

Hoy los Puntos INNOVA llegaron al Centro Vida para enseñar, con mucho cariño cómo usar los smartphones.
Una jornada llena de sonrisas, aprendizaje y mucho amor, donde nuestros adultos mayores dieron sus primeros pasos en el mundo digital. 👵👴📲

Porque el conocimiento no tiene edad y en Tuluá seguimos creando espacios para aprender, compartir y conectarnos. #ParaSerFelices 🥹💙","📱💡 ¡La tecnología también es para nuestros abuelitos! 💙

Hoy los Puntos INNOVA llegaron al Centro Vida para enseñar, con mucho cariño cómo usar los smartphones.
Una jornada llena de sonrisas, aprendizaje y mucho amor, donde nuestros adultos mayores dieron sus primeros pasos en el mundo digital. 👵👴📲

Porque el conocimiento no tiene edad y en Tuluá seguimos creando espacios para aprender, compartir y conectarnos. #ParaSerFelices 🥹💙",79,"07/08/2025 16:29",uploaded,https://www.facebook.com/reel/1733572487530395/,1,0,Reels,,,,,Total,961,822,40,34,0,6,1,,1,,5129.506,5.674,0,0,
1181713957329268,100064720237286,"Alcaldía de Tuluá","🐶🐱 ¡Más de 50 animalitos esterilizados en la zona montañosa de Tuluá! 💙

Estuvimos en sectores como La Iberia, La Moralia, Venus y Pardo Alto, con jornadas de esterilización para proteger a nuestros peluditos. Un trabajo en articulación con las Juntas de Acción Comuna.
👉 Esta es solo la primera etapa: la meta es llegar a más de 300 animales esterilizados en próximas jornadas.
Salud, conciencia y bienestar también llegan al campo.

¡Así construimos espacios #ParaSerFelices!💙","🐶🐱 ¡Más de 50 animalitos esterilizados en la zona montañosa de Tuluá! 💙

Estuvimos en sectores como La Iberia, La Moralia, Venus y Pardo Alto, con jornadas de esterilización para proteger a nuestros peluditos. Un trabajo en articulación con las Juntas de Acción Comuna.
👉 Esta es solo la primera etapa: la meta es llegar a más de 300 animales esterilizados en próximas jornadas.
Salud, conciencia y bienestar también llegan al campo.

¡Así construimos espacios #ParaSerFelices!💙",38,"07/08/2025 15:05",uploaded,https://www.facebook.com/reel/1254358646098526/,1,0,Reels,,,,,Total,985,828,55,43,0,12,4,,4,,5135.192,5.667,0,0,
1181566217344042,100064720237286,"Alcaldía de Tuluá","#Seguridad | Tuluá disminuye cifra de hurtos en 2025.

Gracias a la implementación de estrategias integrales, el fortalecimiento de los frentes de seguridad, el uso de tecnología y la participación activa de la comunidad, Tuluá muestra avances reales en la lucha contra el delito. Durante lo corrido del año 2025, el municipio ha registrado una r educción de 115 casos en hurtos comunes , reflejando un impacto positivo en materia de seguridad.

Lee la noticia completa: ⬇⬇⬇",,0,"07/08/2025 10:08",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0FMG7UtMwMZcBmGERBEhiZRAExiSNVKbGaLPYkCUv7ZLLZrVGXcoyVw6tppqKC8Krl,0,0,Enlaces,,,,,Total,3485,2366,57,44,1,12,28,,10,18,,,,,
1181551984012132,100064720237286,"Alcaldía de Tuluá","🏗️ ¡En la zona rural también se ven las obras #ParaSerFelices! 🌄💪

Porque el compromiso es con todo el territorio, hoy en Puerto Frazadas avanzamos con una importante obra de recalce de muro para prevenir el desbordamiento de la quebrada Los Trópicos. 💧

✅ 31 metros lineales intervenidos
✅ Obra de prevención y protección para la comunidad rural
✅ Seguridad y bienestar para nuestras familias campesinas

Seguimos llegando con soluciones reales, donde más se necesitan.  ¡Para Ser Felices!💙✅💪🏼",,0,"07/08/2025 09:43",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02zgd1srw3RQx27URrf59ruJjfyM6AwbAcbMq9yhwQHbYhpjzJmmD9iWjeBu9tyacjl,0,0,Fotos,,,,,Total,2021,1295,49,36,0,13,33,29,4,,,,,,
1181089490725048,100064720237286,"Alcaldía de Tuluá","#Obras | La calle 34 se transforma: Rehabilitación histórica beneficiará a cinco barrios.

Con la intervención de más de 1.400 metros lineales y la recuperación total de 16 cuadras, la Administración Municipal del ingeniero Gustavo Adolfo Vélez Román adelanta la rehabilitación vial más grande de los últimos años en Tuluá, impactando directamente la movilidad y calidad de vida de los habitantes de los barrios Sajonia, Salesiano, Avenida Cali, Victoria y Fátima. 

Lee la noticia completa:⬇️⬇️⬇️
",,0,"07/07/2025 19:32",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0H3Yt1Hd6tQtDuisEuzC5KhYQGPoU1ycVPMWdwVYpViuqJsGxbCDQNkV6Ya4iY2vul,0,0,Enlaces,,,,,Total,8703,5279,178,134,15,29,191,,63,128,,,,,
1181088670725130,100064720237286,"Alcaldía de Tuluá","#Obras | La PTAP de La Moralia ya supera el 93% de avance y beneficiará a más de 700 habitantes.

La Planta de Tratamiento de Agua Potable (PTAP) de La Moralia se encuentra en su etapa final, con un avance del 93.28%, consolidándose como una solución concreta para garantizar el acceso al agua potable en esta zona rural del municipio de Tuluá. La obra es desarrollada por la Administración Municipal, bajo el liderazgo del alcalde Gustavo Adolfo Román, en conjunto con Empresas Municipales de Tuluá, EMTULUÁ E.S.P.

Lee la noticia completa:⬇️⬇️⬇️
",,0,"07/07/2025 19:31",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0pfqrA4Wdwh5mkFK6efKYGedCLY6eorktvJVkN8du25vmTSGdDwfrPavqjvJBugdul,0,0,Enlaces,,,,,Total,1648,1076,38,28,1,9,7,,2,5,,,,,
1181088017391862,100064720237286,"Alcaldía de Tuluá","#BienestarSocial | Comfenalco Valle reconoce a la Secretaría de Bienestar Social por su compromiso con el empleo.

La Secretaría de Bienestar Social de Tuluá fue reconocida por la Agencia de Empleo Comfenalco Valle Delagente por su destacada labor en la generación de empleo durante el primer semestre de 2025. Este reconocimiento exalta el compromiso de la Administración Municipal con la promoción de oportunidades laborales dignas y sostenibles para los tulueños.

Lee la noticia completa:⬇️⬇️⬇️
",,0,"07/07/2025 19:29",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02B2qmEwrZB5A2JGQPs7cuYY9y5Ar3xcAkdcdLa5kWp6iJNTphJKCaw11kPdeG3xZDl,0,0,Enlaces,,,,,Total,2988,1928,45,37,1,7,92,,3,89,,,,,
1180993477401316,100064720237286,"Alcaldía de Tuluá","🎨✨ ¡Nuestros espacios educativos tienen nueva cara! 🏫💫

Hoy realizamos verificación en la I.E. Técnica Industrial Carlos Sarmiento Lora, que ahora luce renovada, con murales 🖌️, pintura 🎨 y ambientes más bonitos 🌈.

Un entorno digno, alegre y colorido que inspira a nuestros estudiantes 👩‍🎓👨‍🎓 y fortalece la educación de calidad 📚💙
#ParaSerFelices 😊🌟","🎨✨ ¡Nuestros espacios educativos tienen nueva cara! 🏫💫

Hoy realizamos verificación en la I.E. Técnica Industrial Carlos Sarmiento Lora, que ahora luce renovada, con murales 🖌️, pintura 🎨 y ambientes más bonitos 🌈.

Un entorno digno, alegre y colorido que inspira a nuestros estudiantes 👩‍🎓👨‍🎓 y fortalece la educación de calidad 📚💙
#ParaSerFelices 😊🌟",47,"07/07/2025 16:17",uploaded,https://www.facebook.com/reel/1070743634486338/,1,0,Reels,,,,,Total,3453,1928,219,167,15,37,83,,83,,30697.941,9.892,0,0,
1180690617431602,100064720237286,"Alcaldía de Tuluá","🚧 ¡16 cuadras y más de 1.400 metros de vía renovada! 🛣️🙌

Así avanza la obra de la calle 34, una de las más importantes de Tuluá, que atraviesa 5 barrios y conecta el occidente con el oriente del municipio. 🌇➡️🌄 Con el apoyo de INFITULUÁ, la Administración del alcalde @gustavovelezr, le apuesta a una movilidad más segura, cómoda y eficiente para todos. 🚗🚶‍♀️

Seguimos construyendo una ciudad que se mueve mejor #ParaSerFelices 💙","🚧 ¡16 cuadras y más de 1.400 metros de vía renovada! 🛣️🙌

Así avanza la obra de la calle 34, una de las más importantes de Tuluá, que atraviesa 5 barrios y conecta el occidente con el oriente del municipio. 🌇➡️🌄 Con el apoyo de INFITULUÁ, la Administración del alcalde @gustavovelezr, le apuesta a una movilidad más segura, cómoda y eficiente para todos. 🚗🚶‍♀️

Seguimos construyendo una ciudad que se mueve mejor #ParaSerFelices 💙",52,"07/07/2025 07:13",N/A,https://www.facebook.com/reel/742370701779570/,1,0,Reels,,,,,Total,8121,5969,421,335,40,46,219,,218,1,106689.564,14.721,0,0,
