"Identificador de la publicación","Identificador de la cuenta","Nombre de usuario de la cuenta","Nombre de la cuenta",Descripción,"Duración (segundos)","Hora de publicación","Enlace permanente","Tipo de publicación","Comentario sobre los datos",Fecha,Visualizaciones,Alcance,"Me gusta","Veces que se compartió","Visitas al perfil",Respuestas,Navegación,"Toques en stickers","Clics en el enlace",Seguimientos
17989782380827379,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Así luce hoy nuestra entrada a la carrera 30 ✨ Con nuevas plantas que embellecen el paso 🌸🌷 📍 Sector Estambul",3,"08/01/2025 15:53",,"Historia de Instagram",,Total,839,707,7,0,,0,457,,,
18395812969187194,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/01/2025 15:32",,"Historia de Instagram",,Total,701,634,10,1,,0,718,,,
18008741603788226,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Mañana ⬇️",11,"08/01/2025 15:16",,"Historia de Instagram",,Total,736,660,3,0,,0,754,,,
17975938016863518,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,43,"08/01/2025 12:58",,"Historia de Instagram",,Total,695,628,4,2,1,0,708,,,
18102477217559698,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,11,"08/01/2025 12:55",,"Historia de Instagram",,Total,699,645,3,0,,0,733,,,
17945940366001526,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Nos vemos mañana 😎✌🏽",11,"08/01/2025 12:48",,"Historia de Instagram",,Total,713,661,3,0,,0,731,,,
18067791695515344,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/01/2025 11:42",,"Historia de Instagram",,Total,736,674,5,0,,0,736,,,
18101916565512594,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,60,"08/01/2025 10:00",,"Historia de Instagram",,Total,721,649,4,0,,0,733,,,
18035563364461789,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/01/2025 07:21",,"Historia de Instagram",,Total,1133,915,11,0,2,1,748,,,
18520288891015400,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Nuestros nuevos artistas!😎🤩",0,"07/31/2025 19:27",,"Historia de Instagram",,Total,779,674,7,0,1,0,785,,,
18075392665986410,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","📍BOX calle 23 ✌🏽😎 Visitando las obras que siguen transformando a Tuluá 😎🤩 @gustavovelezr",19,"07/31/2025 17:13",,"Historia de Instagram",,Total,4131,3250,16,2,1,1,745,,,
18091105285640557,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎶 Música 🎭 Teatro 💃 Danza 🎨 Artes Plásticas 27 tulueños hoy reciben su título 💪🏼 Técnico Laboral por 
Competencia en Artes✨",21,"07/31/2025 14:38",,"Historia de Instagram",,Total,860,689,12,0,,1,723,,,
18060615419585097,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Ceremonia de grados Escuela Municipal de Artes🤩",7,"07/31/2025 14:30",,"Historia de Instagram",,Total,890,693,11,0,,1,675,,,
18518965549027468,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,60,"07/31/2025 14:19",,"Historia de Instagram",,Total,696,613,8,0,,0,715,,,
18074091254092502,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,11,"07/31/2025 13:43",,"Historia de Instagram",,Total,686,612,7,0,4,0,701,,,
18013237577767464,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/31/2025 11:35",,"Historia de Instagram",,Total,672,593,3,0,1,0,665,,,
18108175258532772,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Hoy tenemos Medalla de Oro 🥇 
En Pesas (+71 kg)",11,"07/31/2025 11:29",https://instagram.com/stories/alcaldiadetulua/3689029201362170171,"Historia de Instagram",,Total,862,753,14,0,,0,744,,,
17982556796715214,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Tenis de mesa 🏓  Categoría sub9 doble femenino 😎✌🏽 Medalla de Bronce 🥉  Vs. Zarzal ✌🏽",11,"07/31/2025 08:55",https://instagram.com/stories/alcaldiadetulua/3688951919134583591,"Historia de Instagram",,Total,858,724,8,1,,1,748,,,
18286918306258520,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Nuestra Selección Tuluá de Fútbol  hoy en semifinales con Palmira 🤩⚽️",11,"07/31/2025 08:53",https://instagram.com/stories/alcaldiadetulua/3688950561941659908,"Historia de Instagram",,Total,845,737,12,0,,0,716,,,
18314796046213999,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/31/2025 08:51",,"Historia de Instagram",,Total,672,599,3,0,,0,691,,,
18096809938546143,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","📍 Corregimiento Piedritas vereda Cocorná Entregamos Insumos a la Asociación ASODUCAR✅💪🏼",24,"07/31/2025 08:34",,"Historia de Instagram",,Total,692,616,5,0,,0,712,,,
18137675071429159,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,43,"07/31/2025 08:17",,"Historia de Instagram",,Total,725,625,5,0,,0,746,,,
18051360992617911,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Este sábado no te lo pierdas ⬇️",11,"07/31/2025 08:14",,"Historia de Instagram",,Total,744,651,2,0,3,0,762,,3,
18066558953159304,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,29,"07/30/2025 21:15",,"Historia de Instagram",,Total,853,690,5,0,1,0,741,,,
18074049163973228,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/30/2025 17:35",,"Historia de Instagram",,Total,660,540,3,0,2,0,618,,,
17925974585984768,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,11,"07/30/2025 15:15",,"Historia de Instagram",,Total,576,512,4,0,,0,594,,,
18071297834018105,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","💙 Somos de corazón 💙",15,"07/30/2025 13:58",,"Historia de Instagram",,Total,568,512,4,0,1,0,569,,,
18088118011690553,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/30/2025 12:42",,"Historia de Instagram",,Total,557,503,3,0,,0,577,,,
18512218768044908,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/30/2025 11:26",,"Historia de Instagram",,Total,2164,1505,6,0,,0,563,,,
18165418330318659,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Julia Restrepo  vs. Comfandi🏐 Voleibol 😎",11,"07/30/2025 10:32",https://instagram.com/stories/alcaldiadetulua/3688275874106278373,"Historia de Instagram",,Total,798,671,7,2,,2,592,,,
18047429777561455,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/30/2025 09:26",,"Historia de Instagram",,Total,569,494,6,0,,0,595,,,
18092084251637955,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Consejo Consultivo de Turismo✅💪🏼 Hoy participando del",11,"07/30/2025 09:11",,"Historia de Instagram",,Total,583,511,4,0,1,1,597,3,,
18177098035326883,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Atención ‼️🚨 Usuarios de Colombia Mayor",11,"07/30/2025 08:45",,"Historia de Instagram",,Total,564,509,3,0,,0,594,,,
17976448307887280,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Aún estás a tiempo 😎✌🏽",11,"07/30/2025 08:33",,"Historia de Instagram",,Total,594,531,4,0,1,1,639,,,
18364443637151192,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/30/2025 07:45",https://instagram.com/stories/alcaldiadetulua/3688191531128436172,"Historia de Instagram",,Total,867,724,5,0,,0,634,4,,
17987584328836125,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Iniciamos nuestros Hoy con Fútbol de salón⚽️ VS. Guillermo Ponce
 de León Julio César 
Zuluaga Juegos Intercolegiados😎✌🏽",11,"07/30/2025 07:03",https://instagram.com/stories/alcaldiadetulua/3688170734812668843,"Historia de Instagram",,Total,899,760,10,1,1,0,655,,,
18123843961462035,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,25,"07/29/2025 18:38",,"Historia de Instagram",,Total,615,563,4,0,1,0,615,,,
18058613789068389,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/29/2025 17:51",,"Historia de Instagram",,Total,604,552,9,0,1,0,615,4,,
18093555004645017,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/29/2025 17:49",,"Historia de Instagram",,Total,2241,1675,7,1,,3,603,,,
17893499043294093,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Regresó la RUTA DE LA FELICIDAD😎✌🏽",11,"07/29/2025 15:42",,"Historia de Instagram",,Total,622,551,3,0,,0,656,,,
17982711779714873,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/29/2025 14:40",,"Historia de Instagram",,Total,626,553,2,0,,0,678,,,
18090826816737432,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/29/2025 14:39",,"Historia de Instagram",,Total,664,568,3,0,,0,693,2,,
18039301676343688,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/29/2025 14:39",,"Historia de Instagram",,Total,670,580,2,0,1,0,711,5,,
18154587757377002,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,11,"07/29/2025 14:39",,"Historia de Instagram",,Total,706,609,3,0,1,0,739,,26,
18140686168414195,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,10,"07/29/2025 13:10",,"Historia de Instagram",,Total,768,702,2,0,,0,791,,,
17982357350714247,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/29/2025 10:51",,"Historia de Instagram",,Total,1702,1322,9,0,2,0,969,,,
18058102796524260,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/28/2025 16:50",,"Historia de Instagram",,Total,1094,967,6,1,1,1,1032,,,
17855064588481955,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","📍 Calle 29a",11,"07/28/2025 14:44",,"Historia de Instagram",,Total,1270,1107,16,1,3,1,1117,,,
18092917483729449,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/28/2025 10:52",,"Historia de Instagram",,Total,820,767,10,0,2,0,821,,,
17902895592237764,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,11,"07/28/2025 06:58",,"Historia de Instagram",,Total,1828,1366,4,0,,0,797,,2,
18069749563895825,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/28/2025 06:47",https://instagram.com/stories/alcaldiadetulua/3686712876816481708,"Historia de Instagram",,Total,1348,1145,10,0,,0,796,5,,
18058380023061307,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"07/28/2025 06:45",,"Historia de Instagram",,Total,827,794,7,0,1,0,813,,,
17914949259039864,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/27/2025 15:51",,"Historia de Instagram",,Total,697,634,8,0,4,0,697,,,1
18052641161573105,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Ven y disfruta del último día🏁 Estaremos hasta las 🕧6:00p. m.",4,"07/27/2025 13:49",,"Historia de Instagram",,Total,686,638,3,0,,0,640,,,
18287979868265619,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,11,"07/27/2025 13:47",,"Historia de Instagram",,Total,720,651,4,2,1,1,748,,,
17950232163002261,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","El parche hoy es en 1/4 de Milla Tuluá😎🔥🏁",11,"07/27/2025 13:06",,"Historia de Instagram",,Total,4455,3654,9,3,1,1,721,3,,
18179750176326959,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/27/2025 12:04",,"Historia de Instagram",,Total,698,643,6,0,,1,713,,,
17869072632411784,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,11,"07/27/2025 11:42",,"Historia de Instagram",,Total,707,648,8,0,,0,669,4,,
18110442928518973,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,9,"07/27/2025 11:15",,"Historia de Instagram",,Total,701,649,6,0,,0,685,,,
17869629096327848,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/27/2025 09:54",,"Historia de Instagram",,Total,710,658,9,0,1,0,728,,,
18133090342439621,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,12,"07/27/2025 09:48",,"Historia de Instagram",,Total,731,665,8,0,,0,729,2,,
17877853254260083,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","LLENA 😎 Casa ¡Ven ahora!😎🔥",20,"07/27/2025 09:46",,"Historia de Instagram",,Total,772,696,8,0,,0,768,,,
18047222072252519,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Iniciamos nuestro segundo día Con toda la Adenalina 🔥🏁 @cuartodemillatulua_2025",8,"07/27/2025 09:43",,"Historia de Instagram",,Total,3222,2573,10,0,,0,752,8,,
18371485708178969,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/27/2025 04:46",,"Historia de Instagram",,Total,728,673,6,0,,0,760,,,
18071295598866276,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/27/2025 04:45",,"Historia de Instagram",,Total,769,706,6,0,2,0,777,2,,
18064951985273561,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/26/2025 18:01",,"Historia de Instagram",,Total,724,671,14,1,1,0,746,,,
18083913547842550,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/26/2025 18:00",,"Historia de Instagram",,Total,752,693,19,0,,0,755,8,,
18194899552315259,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","45 segundos 🚨 Llegaron los",15,"07/26/2025 16:42",,"Historia de Instagram",,Total,757,685,13,0,10,0,718,,,
18171240559347639,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/26/2025 16:17",,"Historia de Instagram",,Total,760,698,12,0,,1,768,4,,
18073120702999662,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"07/26/2025 16:17",,"Historia de Instagram",,Total,796,730,12,0,,0,778,12,,
17913155034157135,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/26/2025 12:45",,"Historia de Instagram",,Total,747,699,13,0,3,1,720,,,
18070717481009644,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,14,"07/26/2025 11:22",,"Historia de Instagram",,Total,758,702,10,2,,0,780,2,,
18053045465612241,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/26/2025 10:21",,"Historia de Instagram",,Total,779,715,11,0,,1,799,7,,
18083487298842798,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎙️Escucha ahora:",11,"07/26/2025 10:14",,"Historia de Instagram",,Total,1722,1341,7,0,1,0,830,,9,
18187956037315968,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/26/2025 10:10",,"Historia de Instagram",,Total,831,771,17,0,,0,783,,,
17890769034293263,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","📍 Aeropuerto Heriberto Gil Martínez @cuartodemillatulua_2025",25,"07/26/2025 10:09",,"Historia de Instagram",,Total,865,789,15,3,,0,865,4,,
18072046282991628,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Se siente la adrenalina a tope en  1/4 Milla 🔥",11,"07/26/2025 09:44",,"Historia de Instagram",,Total,947,841,16,0,4,0,863,,,
18057649874377150,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,11,"07/25/2025 15:33",,"Historia de Instagram",,Total,658,597,4,0,5,0,705,,3,
17884071402343270,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡20 computadores nuevos!😎✌🏽 📍Punto Innova San Pedro Claver",15,"07/25/2025 15:31",,"Historia de Instagram",,Total,684,624,5,0,1,0,682,,,
17894365446260371,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,60,"07/25/2025 12:10",,"Historia de Instagram",,Total,596,542,3,0,,0,636,9,,
18098737078607191,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"07/30/2025 08:38",,"Historia de Instagram",,Total,591,525,6,0,,0,626,,,
18088639933666611,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/25/2025 12:09",https://instagram.com/stories/alcaldiadetulua/3684700447118796606,"Historia de Instagram",,Total,768,685,4,0,1,0,623,2,,
18029646377699096,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/25/2025 09:46",,"Historia de Instagram",,Total,524,494,2,0,1,0,509,,,
18069669176487449,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/25/2025 09:14",,"Historia de Instagram",,Total,542,507,2,0,,0,537,2,,
18049516547208324,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,24,"07/25/2025 09:13",,"Historia de Instagram",,Total,507,484,2,0,,0,520,2,,
18144699727392199,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,45,"07/25/2025 09:13",,"Historia de Instagram",,Total,513,489,3,0,,0,527,,,
17981609978852077,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,42,"07/25/2025 09:08",,"Historia de Instagram",,Total,517,492,4,0,,0,534,,,
18086636098775396,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/25/2025 08:53",,"Historia de Instagram",,Total,531,493,3,0,,0,553,,,
18149655967390710,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Nuestros talentosos artistas tulueños ✌🏽",15,"07/25/2025 08:53",,"Historia de Instagram",,Total,578,506,5,0,,0,606,,,
18335811910167746,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Nuestros jóvenes deportistas 😎✌🏽",15,"07/25/2025 07:59",https://instagram.com/stories/alcaldiadetulua/3684574679600793778,"Historia de Instagram",,Total,1178,951,9,1,,0,563,11,,
18039040631369446,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Asesorías jurídicas gratuitas ✅ Formalización y legalización de predios 💪🏼 📍 Primer Piso Alcaldía Municipal ¡Te esperamos para atenderte!🙌🏼",11,"07/25/2025 07:57",,"Historia de Instagram",,Total,557,497,2,0,,0,587,,,
17932876950070227,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","📍Primer piso 
Alcaldía Municipal",11,"07/25/2025 07:48",,"Historia de Instagram",,Total,797,676,2,0,1,0,584,,,
17919400605076996,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/25/2025 07:44",,"Historia de Instagram",,Total,584,509,4,0,,0,601,,,
17935286289068031,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Información importante ⬇️",11,"07/25/2025 07:37",,"Historia de Instagram",,Total,575,508,1,0,,0,624,,,
17880800556243847,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/25/2025 07:36",,"Historia de Instagram",,Total,582,521,1,0,2,0,602,,,
17919111237012406,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,10,"07/25/2025 06:27",,"Historia de Instagram",,Total,584,522,1,0,,0,609,,,
17876189499273731,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/25/2025 06:16",,"Historia de Instagram",,Total,610,538,4,0,,0,614,,,
18075981353311267,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","NOS VEMOS MAÑANA 😎😎",15,"07/25/2025 06:16",,"Historia de Instagram",,Total,627,547,5,3,,0,621,,,
17992028999674741,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/25/2025 06:15",,"Historia de Instagram",,Total,641,563,2,0,,1,652,1,,
18298348702220861,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/24/2025 17:05",,"Historia de Instagram",,Total,680,605,2,0,5,0,664,,,
17849092125518743,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/24/2025 16:14",,"Historia de Instagram",,Total,826,683,0,0,,0,775,,,
18073262077824552,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,10,"07/24/2025 16:13",,"Historia de Instagram",,Total,1444,1102,9,3,1,2,725,,,
18143684950406197,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,21,"07/24/2025 15:02",,"Historia de Instagram",,Total,710,627,5,0,,0,738,6,,
18069938290875339,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/24/2025 14:40",,"Historia de Instagram",,Total,1429,1091,4,0,1,0,802,,45,
18378134905125152,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","📍 Vereda Remolinos",14,"07/24/2025 09:06",,"Historia de Instagram",,Total,680,638,4,0,3,0,694,,,
18149593210387945,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,16,"07/24/2025 07:06",,"Historia de Instagram",,Total,681,640,2,0,,0,703,4,,
18323484301237878,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","TRANSFORMACIÓN DE TULUÁ Así avanza la",15,"07/24/2025 06:54",,"Historia de Instagram",,Total,710,658,4,0,,1,692,,,
18005179571794336,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/24/2025 06:28",,"Historia de Instagram",,Total,706,661,2,0,,1,770,,,
17891756136279390,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,10,"07/24/2025 06:28",,"Historia de Instagram",,Total,707,659,4,0,1,0,752,,,
18051220142392066,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Este viernes y sábado ⬇️⬇️",11,"07/24/2025 06:27",,"Historia de Instagram",,Total,705,668,2,1,,0,753,,,
18040190585648629,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,11,"07/24/2025 06:26",,"Historia de Instagram",,Total,722,680,3,0,,0,806,,1,
18098844343591522,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/24/2025 05:16",,"Historia de Instagram",,Total,730,686,3,0,,1,862,2,,
18070488449011290,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/24/2025 05:16",,"Historia de Instagram",,Total,752,709,4,2,1,0,850,,,
17894608443142736,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/24/2025 05:16",,"Historia de Instagram",,Total,764,724,5,0,,1,841,2,,
18060540437034259,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,40,"07/24/2025 04:14",,"Historia de Instagram",,Total,799,757,9,0,2,3,807,,,
18101047663512020,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,60,"07/24/2025 04:14",,"Historia de Instagram",,Total,834,772,8,0,,0,837,,,
17978018720886705,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Control de Piques Ilegales 🚨🚔",60,"07/24/2025 04:14",,"Historia de Instagram",,Total,937,841,13,1,1,3,879,,,
18074061826953730,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/23/2025 16:43",,"Historia de Instagram",,Total,748,704,9,0,2,1,759,,,
17858348937461569,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","El BiblioBUS llegó a Tuluá 🤩📚🚐",15,"07/23/2025 15:39",,"Historia de Instagram",,Total,730,703,7,0,1,0,788,,,
18044370119304349,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Nos vemos ✌🏽",11,"07/23/2025 13:42",,"Historia de Instagram",,Total,728,705,4,0,,0,778,,,
18069871625009305,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/23/2025 12:43",,"Historia de Instagram",,Total,731,709,8,0,1,0,790,,,
17910583044057895,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Nuestra campeona 🏅 ORO EN JUEGOS DEPARTAMENTALES",40,"07/23/2025 12:43",https://instagram.com/stories/alcaldiadetulua/3683268444423081209,"Historia de Instagram",,Total,922,861,21,0,2,1,842,2,,
18015793043562444,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,21,"07/23/2025 12:42",,"Historia de Instagram",,Total,792,756,16,1,2,0,785,4,,
18017241170740409,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Aprovecha este espacio💪🏼",11,"07/23/2025 10:25",,"Historia de Instagram",,Total,925,822,7,0,3,0,851,,,
17949453308990662,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"07/22/2025 19:17",,"Historia de Instagram",,Total,662,638,8,0,1,0,702,2,,
18092574013634895,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/22/2025 19:17",,"Historia de Instagram",,Total,689,661,9,0,2,0,718,,,
17877203133369361,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/22/2025 18:27",,"Historia de Instagram",,Total,1252,996,12,1,4,1,674,,,1
18082197337848168,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,10,"07/22/2025 15:55",,"Historia de Instagram",,Total,649,612,4,0,1,0,700,,,
18116937226441578,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/22/2025 15:17",,"Historia de Instagram",,Total,1167,948,4,0,,0,686,,,
18070091066284547,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,34,"07/22/2025 14:48",https://instagram.com/stories/alcaldiadetulua/3682606206242594476,"Historia de Instagram",,Total,815,736,11,2,,2,753,,,
17919498108126110,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Gracias por participar 🤩",0,"07/22/2025 14:34",,"Historia de Instagram",,Total,663,621,3,0,3,0,727,,,
18141157603416433,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Nos vemos este fin 
de semana 😎⬇️",10,"07/22/2025 14:33",,"Historia de Instagram",,Total,699,650,8,1,2,0,723,8,,
17964406607941349,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Geraldine:  La Tulueña que brilla en La Voz Kids España 🇪🇸",57,"07/22/2025 13:12",,"Historia de Instagram",,Total,,,0,0,,0,,,,
18086713801794470,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/22/2025 09:12",,"Historia de Instagram",,Total,662,604,3,0,7,0,725,,,
17916004719141253,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/22/2025 09:12",,"Historia de Instagram",,Total,675,613,3,0,,0,733,8,,
18357643045156084,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","📍Centro Día",33,"07/22/2025 09:06",,"Historia de Instagram",,Total,693,630,5,0,,0,750,4,,
18281268238259252,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/22/2025 09:05",,"Historia de Instagram",,Total,721,650,3,0,,0,785,2,,
17876424501390441,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Le cumplimos a la zona rural LLEGANDO CON SISBÉN ✅",15,"07/22/2025 09:03",,"Historia de Instagram",,Total,739,664,5,0,1,0,789,,,
18077290660746532,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"07/22/2025 08:25",https://instagram.com/stories/alcaldiadetulua/3682413821785287441,"Historia de Instagram",,Total,1935,1404,10,0,1,0,816,,,
18323335831230721,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Tarde de cine en familia ✌🏽🤩⬇️",11,"07/22/2025 07:18",,"Historia de Instagram",,Total,819,728,6,0,1,1,851,,,
18288830371267918,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,13,"07/21/2025 20:39",,"Historia de Instagram",,Total,886,786,9,0,3,0,943,,,
18088607200676188,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,60,"07/21/2025 20:37",,"Historia de Instagram",,Total,1324,1085,12,4,3,2,940,,,1
