"Identificador de la publicación","Identificador de la cuenta","Nombre de usuario de la cuenta","Nombre de la cuenta",Descripción,"Duración (segundos)","Hora de publicación","Enlace permanente","Tipo de publicación","Comentario sobre los datos",Fecha,Alcance,"Me gusta","Veces que se compartió","Visitas al perfil",Respuestas,Navegación,Visualizaciones,Seguimientos,"Toques en stickers","Clics en el enlace"
18153558010391728,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/24/2025 16:16",,"Historia de Instagram",,Total,1016,4,0,3,0,1135,,,7,
18291585877254132,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Acompañando al FESTIVAL DE COMETAS 🪁💫 📍Barrio Popular",52,"08/24/2025 17:25",,"Historia de Instagram",,Total,1243,3,0,,0,1009,,,,
18478832281075509,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Desde mañana 😎✌🏽",15,"08/25/2025 07:29",,"Historia de Instagram",,Total,639,5,0,2,0,688,,,,
17895274740297204,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","@policiavalledelcauca  @policiadecolombia ✌🏽🙏🏼💙 ¡Gracias!",34,"08/25/2025 08:10",,"Historia de Instagram",,Total,599,2,0,,0,656,,,4,
18054441485427284,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/25/2025 09:39",,"Historia de Instagram",,Total,569,6,0,1,0,598,,,,
18066505150983989,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Nos vemos!😎",11,"08/25/2025 13:47",,"Historia de Instagram",,Total,607,7,0,,1,680,,,,
18153875239387177,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","RENTA CIUDADANA ✅✌🏽 Madres beneficiarias conocieron",15,"08/25/2025 14:46",,"Historia de Instagram",,Total,583,5,0,,0,651,,,,
18091430941739302,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,11,"08/25/2025 14:52",,"Historia de Instagram",,Total,560,4,0,1,2,619,,,,13
18088437793696322,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,60,"08/25/2025 16:17",,"Historia de Instagram",,Total,563,4,0,1,1,638,,,,
17894273850292579,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/25/2025 16:52",,"Historia de Instagram",,Total,573,2,0,,0,625,,,,
18049743854555372,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Estamos conformando la vía🚧 📍El Paraíso - Los Caímos",11,"08/25/2025 16:59",,"Historia de Instagram",,Total,552,5,0,,0,619,,,,
18054377663574206,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Celebremos la semana del ADULTO MAYOR✌🏽💙",15,"08/26/2025 06:21",,"Historia de Instagram",,Total,585,2,0,,0,621,,,,
18092374060680903,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Después de ser golpeado por vehículo 🚗  Realizando reinstalación y mantenimiento a semáforo de la zona céntrica 🚦",11,"08/26/2025 08:36",,"Historia de Instagram",,Total,679,5,1,,0,654,,,,
18075761566996936,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/26/2025 10:05",,"Historia de Instagram",,Total,540,6,0,,0,597,,,,
18049110869280493,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/26/2025 11:36",,"Historia de Instagram",,Total,511,4,0,1,0,557,,,,
18054371171452539,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/26/2025 11:36",,"Historia de Instagram",,Total,494,4,0,,0,536,551,,,
18064618349252857,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,16,"08/26/2025 11:36",,"Historia de Instagram",,Total,490,4,2,,0,546,,,7,
17982639680849615,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/26/2025 11:36",,"Historia de Instagram",,Total,480,7,0,,0,526,,,,
18113700553516940,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/26/2025 11:37",,"Historia de Instagram",,Total,475,6,3,,0,532,,,,
18075872189053321,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/26/2025 12:48",,"Historia de Instagram",,Total,466,5,0,1,0,535,,,,
18077379410299430,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/26/2025 12:48",,"Historia de Instagram",,Total,450,5,1,,0,510,,,,
18047114099642669,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/26/2025 12:51",,"Historia de Instagram",,Total,426,4,1,1,0,496,,,6,
18052207535216775,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Hoy la cita es en el Nos vemos 😎✌🏽",15,"08/27/2025 05:41",,"Historia de Instagram",,Total,479,1,0,3,0,531,,1,,
18084098152715405,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Inscríbete ahora!",15,"08/27/2025 06:48",,"Historia de Instagram",,Total,451,1,0,,0,476,,,,
18042340382351360,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Celebramos la SEMANA DEL ADULTO MAYOR💙✌🏽",15,"08/27/2025 07:14",,"Historia de Instagram",,Total,435,2,0,1,0,457,,,,
18049572554276081,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/27/2025 07:51",,"Historia de Instagram",,Total,436,2,0,,0,469,499,,,
18075183290001783,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Hoy estamos en el ENCUENTRO DEPARTAMENTAL DE AUTORIDADES EL TURISMO✌🏽💪🏼 Con la Secretaria de Turismo del Valle del Cauca @miyerlandit ✌🏽",15,"08/27/2025 08:20",,"Historia de Instagram",,Total,794,8,0,1,0,471,,,5,
18075530468479539,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Hablando de desarrollo y turismo en Tuluá✅💪🏼 @miyerlandit",8,"08/27/2025 08:26",,"Historia de Instagram",,Total,434,4,0,,0,469,,,1,
18352749529086536,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Nos vemos este sábado, 6 de septiembre!💪🏼😎",15,"08/27/2025 08:26",,"Historia de Instagram",,Total,419,4,0,,0,496,,,,
18075301376008782,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Con arte y cultura💃🎶 Mostramos a Tuluá como epicentro del turismo✌🏽💙",26,"08/27/2025 10:04",,"Historia de Instagram",,Total,438,6,0,,0,507,,,,
18068909203911185,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/27/2025 10:23",,"Historia de Instagram",,Total,444,3,0,,0,532,,,,
17914932036179274,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/27/2025 10:28",,"Historia de Instagram",,Total,444,5,0,,0,511,,,2,
18031423958651481,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/27/2025 10:28",,"Historia de Instagram",,Total,438,4,0,,0,505,,,4,
17874216786407889,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/27/2025 10:28",,"Historia de Instagram",,Total,431,4,0,,0,522,,,2,
17937388152065657,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/27/2025 10:29",,"Historia de Instagram",,Total,429,2,0,,0,495,,,,
17875283886407232,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/27/2025 10:29",,"Historia de Instagram",,Total,429,11,0,,0,474,,,,
18098742250616077,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/27/2025 10:29",,"Historia de Instagram",,Total,428,7,0,,0,458,,,3,
18305105425223393,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/27/2025 10:30",,"Historia de Instagram",,Total,422,5,0,,0,458,,,,
18045271004328455,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,11,"08/27/2025 13:54",,"Historia de Instagram",,Total,542,5,0,2,0,626,,,,
18066028030984730,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,59,"08/27/2025 14:12",,"Historia de Instagram",,Total,503,6,0,,0,597,,,25,
18110026432553753,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","ESTE DOMINGO ⬇️",11,"08/27/2025 14:37",,"Historia de Instagram",,Total,498,3,0,,0,566,,,,
18073750739015115,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Conoce la historia de  ALEJANDRO ✨✌🏽",15,"08/27/2025 18:00",,"Historia de Instagram",,Total,1374,7,0,1,0,610,,,,
17849094678542006,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Caravanas por la Vida✅✌🏽💪🏼",23,"08/27/2025 21:22",,"Historia de Instagram",,Total,706,6,0,1,0,679,,,,
18059915312093671,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/28/2025 08:38",,"Historia de Instagram",,Total,636,5,1,2,0,690,,,,
18174273064350967,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,11,"08/28/2025 10:00",,"Historia de Instagram",,Total,636,3,0,,0,714,,,,
18160338343375639,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/28/2025 10:01",,"Historia de Instagram",,Total,612,4,0,1,0,709,,,9,
18528620125020129,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Conoce el nuevo CAMBIO VIAL‼️",15,"08/28/2025 17:05",,"Historia de Instagram",,Total,643,4,2,4,0,709,,,,
17846604954555407,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/28/2025 18:06",,"Historia de Instagram",,Total,587,6,0,2,1,657,,,,
18075861551063499,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/28/2025 18:06",,"Historia de Instagram",,Total,572,4,0,,1,624,,,,
17851450911537644,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/28/2025 18:06",,"Historia de Instagram",,Total,569,8,1,1,0,618,,,2,
18495262699066745,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/28/2025 18:06",,"Historia de Instagram",,Total,556,3,0,,0,613,,,2,
17891670771315422,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/28/2025 18:06",,"Historia de Instagram",,Total,556,4,0,1,0,592,,,8,
18041333051670475,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/28/2025 18:07",,"Historia de Instagram",,Total,551,5,0,,1,615,,,4,
17974816607919225,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/28/2025 18:07",,"Historia de Instagram",,Total,537,9,0,3,1,597,624,,4,
17917826829153459,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,11,"08/29/2025 04:56",,"Historia de Instagram",,Total,548,4,0,,0,610,,,,
18039458885416575,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Hoy hoy hoy ⬇️⬇️⬇️",15,"08/29/2025 05:01",,"Historia de Instagram",,Total,521,6,0,,1,621,,,,
17904152388239331,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Estamos pavimentando 📍El Intercambiador de la Carrera 40 Obras  #ParaSerFelices 💙",11,"08/29/2025 09:16",,"Historia de Instagram",,Total,540,7,0,,0,630,,,,
18095889664567226,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Los habitantes de Siete Vueltas  ESTRENAN CASAS🏠",15,"08/29/2025 10:57",,"Historia de Instagram",,Total,539,6,0,,0,611,,,,
17936465804949052,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/29/2025 11:02",,"Historia de Instagram",,Total,517,3,0,,0,576,,,,
17858558598480510,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/29/2025 11:02",,"Historia de Instagram",,Total,509,5,0,,0,549,,,,
18041903714655699,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/29/2025 11:02",,"Historia de Instagram",,Total,498,2,1,,0,562,592,,,
17862764514398295,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","HOY ÚLTIMO DÍA ⬇️⬇️⬇️",0,"08/29/2025 11:10",,"Historia de Instagram",,Total,480,3,0,,0,565,581,,,
18071379107469672,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡ÚLTIMO DÍA PARA INSCRIBIRTE! Nos vemos mañana 😎",15,"08/29/2025 11:13",,"Historia de Instagram",,Total,466,4,0,1,0,556,,,,
18011163497789941,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Cooperación Internacional ✈️🤝🏼 Construcción de Capacidades para Fomentar la Proyecto: Encuentro con aliados de Guatemala 🇬🇹 y Colombia 🇨🇴 junto a @apccolombia, @usbcali, @gobiernousbcali, @ugalileo_edu, @segeplan y @sedecvalle 🤝💼",7,"08/29/2025 13:25",,"Historia de Instagram",,Total,593,4,0,3,0,495,,,,
18099210979720587,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Con @apccolombia, @usbcali, @gobiernousbcali @ugalileo_edu @segeplan y @sedecvalle 🤝🏼🧳",6,"08/29/2025 13:31",,"Historia de Instagram",,Total,931,4,0,,0,501,,,2,
18137939821438181,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/29/2025 14:57",,"Historia de Instagram",,Total,473,2,2,,0,562,,,2,
18217867429307208,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/29/2025 14:57",,"Historia de Instagram",,Total,469,2,0,,0,519,,,1,
18122583466485264,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/29/2025 14:57",,"Historia de Instagram",,Total,457,4,0,,0,443,,,,
18016311041777508,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/29/2025 14:58",,"Historia de Instagram",,Total,449,5,0,,0,473,,,2,
18180511915327258,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Mucha alegría en el Reinado del  ADULTO MAYOR 💫✨",11,"08/29/2025 15:05",,"Historia de Instagram",,Total,454,4,0,,0,482,,,,
18088965385793543,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Nuestras candidatas ✨👑",27,"08/29/2025 15:07",,"Historia de Instagram",,Total,452,10,0,,0,447,,,,
18056200133434404,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,33,"08/29/2025 15:08",,"Historia de Instagram",,Total,447,2,0,1,1,489,,,2,
18238345624292104,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/29/2025 15:08",,"Historia de Instagram",,Total,439,1,0,,0,460,,,2,
18061780121057238,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/20/2025 11:10",,"Historia de Instagram",,Total,700,4,0,2,1,762,,,,
18313468915240927,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/20/2025 11:10",,"Historia de Instagram",,Total,683,10,0,,1,743,,,,
17930891039961612,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Nuevo Episodio ⬇️⬇️⬇️ Escucha el",5,"08/02/2025 11:34",,"Historia de Instagram",,Total,1066,1,0,2,0,712,,,,
18078618448933442,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Liderazgo Transformador para Emprendimientos ✌🏽💪🏼",11,"08/02/2025 09:41",,"Historia de Instagram",,Total,658,6,0,,0,723,,,,
17850387996536482,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Árbol especie: Por solicitud de la comunidad, y buscando el bienestar de los habitantes del sector💪🏼✅ FICUS ELÁSTICA o 
Árbol de Caucho 🌳",11,"08/20/2025 08:50",,"Historia de Instagram",,Total,917,6,0,,0,1029,,,,
18066656470951079,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","📍 Barrio Victoria  Intervención de árbol 🌳 🚧  Que representaba peligro para la comunidad ‼️🚨",13,"08/20/2025 08:48",,"Historia de Instagram",,Total,962,10,1,2,1,1057,,,,
18084326269894676,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,11,"08/20/2025 07:35",,"Historia de Instagram",,Total,1029,6,0,1,0,1177,,,,
17852065539530018,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¿Qué esperas para participar?😎✌🏽 Plazo hasta el 29 de agosto🗓️",11,"08/19/2025 09:20",,"Historia de Instagram",,Total,948,4,0,5,0,1098,,,,
17963665247958505,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Barragán recibió la Ruta de la Felicidad 💙",15,"08/19/2025 07:37",,"Historia de Instagram",,Total,1225,6,0,,0,1287,,,,
17911000383191130,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/17/2025 15:39",,"Historia de Instagram",,Total,1478,7,1,4,0,1546,,,12,
18101227039605457,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/17/2025 15:38",,"Historia de Instagram",,Total,1558,7,0,3,0,1665,,,2,
18164642773362422,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/17/2025 15:38",,"Historia de Instagram",,Total,1599,7,0,,0,1669,,,2,
18038269868426543,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/17/2025 15:38",,"Historia de Instagram",,Total,1782,8,0,7,0,1786,,,,
18520022950002200,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/16/2025 16:00",,"Historia de Instagram",,Total,1169,7,0,5,0,1259,,,5,
18086940943830815,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/16/2025 16:00",,"Historia de Instagram",,Total,1280,10,0,1,0,1362,,,,
18497041009068230,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/16/2025 14:42",,"Historia de Instagram",,Total,1044,12,1,,0,1059,,,,
18051984341617754,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¿Qué esperas para venir con tus amigos al Coliseo de Ferias? 😏🏍️",19,"08/16/2025 13:56",,"Historia de Instagram",,Total,764,11,1,,0,833,,,,
18089661790707092,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,23,"08/16/2025 13:45",,"Historia de Instagram",,Total,1256,8,0,1,1,786,,,,
18185379451325228,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/16/2025 13:32",,"Historia de Instagram",,Total,690,10,0,,0,717,,,2,
17890496523311670,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/16/2025 13:16",,"Historia de Instagram",,Total,661,2,0,,0,686,,,,
17980687460899322,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/16/2025 13:16",,"Historia de Instagram",,Total,684,0,0,,0,717,,,,
18072590267030049,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/16/2025 13:16",,"Historia de Instagram",,Total,721,5,0,,0,724,,,,
18079956925931625,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡NUEVO EPISODIO!😎",5,"08/16/2025 10:13",,"Historia de Instagram",,Total,1337,5,0,4,0,691,,,,
18055496234611623,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","@mundo89tulua  @alertatulua  @gustavovelezr  Disponible también en:",11,"08/16/2025 05:33",,"Historia de Instagram",,Total,1038,3,0,,0,735,,,,
18085614145657477,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Hoy @tito07flow  en nuestro JOVEN FEST 2025💙",15,"08/15/2025 18:00",,"Historia de Instagram",,Total,975,3,0,3,0,678,,1,2,
18112636477517692,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Capturado en  Piques ilegales ❌🚨‼️",15,"08/15/2025 16:19",,"Historia de Instagram",,Total,592,2,0,5,1,626,,,,
17988202310839894,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,23,"08/15/2025 13:55",,"Historia de Instagram",,Total,567,4,0,1,0,626,,,,
18016810388578709,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/15/2025 12:47",,"Historia de Instagram",,Total,560,3,0,1,0,626,,,,
18055393664133975,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Estuvimos en 📍Barragán😎✌🏽 ¡NOS DESCENTRALIZAMOS!",15,"08/15/2025 12:07",,"Historia de Instagram",,Total,1243,4,0,,0,643,,,,
18036744152458077,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,16,"08/15/2025 11:37",,"Historia de Instagram",,Total,569,4,0,,0,648,,,21,
18084565150848510,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/15/2025 11:35",,"Historia de Instagram",,Total,580,3,0,,0,675,,,4,
17959270523975818,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/15/2025 11:35",,"Historia de Instagram",,Total,588,2,0,,0,655,,,4,
18021489632737409,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,23,"08/15/2025 11:35",,"Historia de Instagram",,Total,591,5,6,,0,674,,,4,
17891369025182352,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/15/2025 11:34",,"Historia de Instagram",,Total,600,7,0,,0,712,,,,
17896480215270951,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,60,"08/15/2025 11:34",,"Historia de Instagram",,Total,613,4,0,,0,688,,,2,
17919850746112470,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/15/2025 09:10",,"Historia de Instagram",,Total,599,3,0,,0,676,,,2,
17869970760421638,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/15/2025 09:10",,"Historia de Instagram",,Total,604,6,0,,0,698,,,,
18077728273758242,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/15/2025 09:10",,"Historia de Instagram",,Total,609,7,4,,1,688,,,2,
18035525201468039,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/15/2025 09:10",,"Historia de Instagram",,Total,616,11,3,,0,708,,,,
17906476830090281,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Joven Fest 2025 😎",15,"08/15/2025 09:09",,"Historia de Instagram",,Total,628,3,0,3,1,761,,,,
18311712772243981,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/15/2025 08:11",,"Historia de Instagram",,Total,617,4,0,1,0,694,,,,
18103100029594394,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",🎸🤘🏼,18,"08/15/2025 08:07",,"Historia de Instagram",,Total,615,4,0,,0,698,,,3,
18072810143474519,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",🎶💃,20,"08/15/2025 08:05",,"Historia de Instagram",,Total,628,5,0,,0,688,,,,
18070295879135182,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Presentaciones  Artísticas🎶🎤 Hoy en el 📍 Coliseo de Ferias Manuel Victoria Rojas",11,"08/15/2025 08:04",,"Historia de Instagram",,Total,642,1,0,1,0,687,,,,
18085143769873175,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Ven ahora al Semana de la Juventud 🤩",7,"08/15/2025 07:58",,"Historia de Instagram",,Total,651,5,3,2,0,658,,,,
18133893829431627,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/15/2025 05:53",,"Historia de Instagram",,Total,638,0,1,,0,768,,,8,
18074812625293378,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/15/2025 05:52",,"Historia de Instagram",,Total,656,0,2,,0,819,857,,,
18085158154834509,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","HOY EN EL ¡Te esperamos! ✌🏽💪🏼",11,"08/15/2025 05:29",,"Historia de Instagram",,Total,1079,1,3,,0,843,,1,,
18034675778480698,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,11,"08/14/2025 18:25",,"Historia de Instagram",,Total,723,6,1,2,0,893,,,,
17893205715296775,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/14/2025 17:27",,"Historia de Instagram",,Total,733,9,0,1,0,849,,,,
18518757325054794,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡MAÑANA!⬇️ ¡Te esperamos!✌🏽😎",11,"08/14/2025 15:23",,"Historia de Instagram",,Total,706,5,0,,0,894,,,,
18111151282464435,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Nos vemos este fin de semana en 📍 Barragán",11,"08/14/2025 15:14",,"Historia de Instagram",,Total,736,10,3,,0,876,,,,
18022690343719045,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Nos vemos mañana y el sábado 😎✌🏽",15,"08/14/2025 10:55",,"Historia de Instagram",,Total,697,7,0,1,0,818,,,,
18013521395768767,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",💙💪🏼,11,"08/14/2025 09:39",,"Historia de Instagram",,Total,697,6,0,,0,786,,,,
17854122510456486,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","📍 Vereda El Diamate Nuevas y seguras vías💪🏼🚧",11,"08/14/2025 09:17",,"Historia de Instagram",,Total,709,11,0,,0,789,,,,
18425398270097377,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Vías seguras en la 📍Zona Rural✨",15,"08/14/2025 09:15",,"Historia de Instagram",,Total,719,8,0,,0,768,,,,
18060846479353372,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/14/2025 09:13",,"Historia de Instagram",,Total,741,7,0,,0,911,,,14,
18074046887069475,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","📍 Sector Estambul Transformamos espacios💙 En nuestro municipio",11,"08/14/2025 07:54",,"Historia de Instagram",,Total,1360,16,0,,2,828,,,,
18061283471371299,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Conoce a María Cruz ✨La Reina del Centro Día✨",15,"08/13/2025 16:31",,"Historia de Instagram",,Total,945,6,0,2,0,687,,,,
18080006719903508,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Lee la historia completa⬇️",27,"08/13/2025 15:43",,"Historia de Instagram",,Total,1038,7,0,1,0,765,,,,16
18077504506941392,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,11,"08/13/2025 15:31",,"Historia de Instagram",,Total,654,3,0,,0,819,,,,
18396232300189492,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,11,"08/13/2025 15:31",,"Historia de Instagram",,Total,676,4,0,1,0,810,,,,
18073535660088217,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","AGÉNDATE ESTE FIN DE SEMANA ⬇️⬇️",15,"08/13/2025 11:21",,"Historia de Instagram",,Total,835,6,0,1,1,728,,,,
18231435325292436,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¿Sabes cuántos humedales tenemos en Tuluá?💧🌿 Aquí te lo contamos ☝🏽",15,"08/13/2025 09:07",,"Historia de Instagram",,Total,638,3,0,2,0,702,,,,
18351923188090525,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Participa Ahora!",5,"08/13/2025 08:35",,"Historia de Instagram",,Total,667,1,0,1,0,730,,,,4
18089012665701966,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/12/2025 16:27",,"Historia de Instagram",,Total,684,7,1,1,0,794,,,2,9
17954205539993133,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,15,"08/12/2025 15:14",,"Historia de Instagram",,Total,714,8,0,,0,718,,,,
18065720819232544,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Nuestros abuelitos del CentroDía Para Ser Felices",16,"08/12/2025 12:46",,"Historia de Instagram",,Total,709,7,0,,1,759,,,8,
18064025807465875,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá",,0,"08/12/2025 10:08",,"Historia de Instagram",,Total,623,4,0,4,0,718,,,6,
