"Identificador de la publicación","Identificador de la página","Nombre de la página",Título,Descripción,"Duración (segundos)","Hora de publicación","Tipo de subtítulo","Enlace permanente","Es una publicación cruzada","Es una publicación compartida","Tipo de publicación",Idiomas,"Etiquetas personalizadas","Estado de contenido financiado","Comentario sobre los datos",Fecha,Visualizaciones,Alcance,"Reacciones, comentarios y veces que se compartió",Reacciones,Comentarios,"Veces que se compartió","Total de clics","Clics en el enlace","Clics de otro tipo","Consumo de segmentación del público coincidente (Photo Click)","Consumo de segmentación del público coincidente (Video Click)","Segundos reproducidos","Segundos en promedio reproducidos","Ingresos estimados (USD)","Impresiones del anuncio","CPM del anuncio (USD)","Comentarios negativos de los usuarios: Ocultar"
1226950629472267,100064720237286,"Alcaldía de Tuluá","#Educación | Tuluá asegura más de 13 mil millones para el PAE en 2026.

La Alcaldía de Tuluá ha logrado un importante avance en la educación municipal al asegurar más de 13 mil millones de pesos para el Programa de Alimentación Escolar (PAE) en 2026. Este logro es fundamental para garantizar la alimentación de los estudiantes en el municipio y refleja el compromiso de la secretaría de Educación con los estudiantes.

Lee la noticia completa:⬇⬇⬇
",,0,"09/01/2025 13:21",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02zf78SYqRHp6Eqh5CT4Y9F2jA7vJwEggRzxU8SPHfVoFuvKajJqD76fTGJhRmmXzLl,0,0,Enlaces,,,,,Total,3141,1756,105,75,9,21,49,20,29,,,,,,,,
1226946666139330,100064720237286,"Alcaldía de Tuluá","#ParaSerFelices | Ruta de la Felicidad impulsó ventas al 100% en Mercado Campesino.

El corregimiento de La Marina fue escenario del Mercado Campesino, donde participaron más de 20 asociaciones rurales con una variada muestra de más de 60 productos agrícolas como verduras, frutas, lácteos y demás productos de la canasta familiar provenientes de sectores como Balsamar, La Iberia, La Moralia, Barragán, Tochecito y Piedritas. 

Lee la noticia completa:⬇⬇⬇
",,0,"09/01/2025 13:13",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid078gYHConf5MKiMwehQNJY2QL8U6Pih9TeesNNonriji8GsxUYKuCfavDMRuXcLY6l,0,0,Enlaces,,,,,Total,1393,921,30,24,0,6,13,11,2,,,,,,,,
1226932319474098,100064720237286,"Alcaldía de Tuluá",,,0,"09/01/2025 12:42",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02RxtgEs1fr7sCANxCN646exzgC9NSfMnT8a28D4drbLksuB1dzT5uxq13dJuj1Wtvl,0,1,Texto,,,,,Total,,,,,,,8,,8,,,,,,,,
1226864362814227,100064720237286,"Alcaldía de Tuluá","#BienestarSocial | 1500 abuelitos celebraron su semana con alegría

Con juegos, actividades recreativas y deportivas más de 1.500 adultos mayores disfrutaron de la Semana del Adulto Mayor en escenarios como el Estadio Doce de Octubre, el Parque Infantil Julia Escarpeta y el Centro del Adulto Mayor en Nariño.

Lee la noticia completa:⬇⬇⬇
https://tulua.gov.co/publicaciones/6408/1500-abuelitos-celebraron-su-semana-con-alegria/",,0,"09/01/2025 10:36",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02zCtvZuhWV1gR1ptBnZg9Tc7MsogaBHYKp6Df4BjH2FZ7pKN6LRxWyvnReLxhgXqul,0,0,Fotos,,,,,Total,1452,951,32,19,0,13,13,2,5,6,,,,,,,
1226708982829765,100064720237286,"Alcaldía de Tuluá","✨ Así vivimos la Ruta de la Felicidad en 📍La Marina ✨

Más de 20 asociaciones campesinas trajeron lo mejor del campo, 80 personas recibieron Atención Primaria en salud y 60 actualizaron su Sisbén.
Además, 32 familias accedieron a programas nacionales como Colombia Mayor y Renta Ciudadana, en medio de cultura, deporte y recreación para todos.

💫 Una jornada descentralizada que fue todo un éxito.
#ParaSerFelices ✌🏽","✨ Así vivimos la Ruta de la Felicidad en 📍La Marina ✨

Más de 20 asociaciones campesinas trajeron lo mejor del campo, 80 personas recibieron Atención Primaria en salud y 60 actualizaron su Sisbén.
Además, 32 familias accedieron a programas nacionales como Colombia Mayor y Renta Ciudadana, en medio de cultura, deporte y recreación para todos.

💫 Una jornada descentralizada que fue todo un éxito.
#ParaSerFelices ✌🏽",69,"09/01/2025 06:37",N/A,https://www.facebook.com/reel/1443246096898671/,1,0,Reels,,,,,Total,1591,1069,76,56,1,19,21,,21,,,10347.568,7.111,0,0,,
1226218602878803,100064720237286,"Alcaldía de Tuluá","La cultura en cada barrio 🎭💃🏼🎨","La cultura en cada barrio 🎭💃🏼🎨 Desde el corazón de Tuluá, cada barrio tiene su latido, su voz, su historia… y un espacio vivo para conectarte con ella. Te invitamos a descubrir los centros culturales de la Casa de la Cultura, cerca de ti:Ramiro Arana – barrio San Pedro ClaverCasa Popular Anual Cabrera – barrio Rubén CruzJulia Scarpeta – Parque InfantilFerdán Muñoz – Corregimiento AguaclaraLa Marina – zona ruralGustavo Adolfo Jaramillo – barrio La Santa CruzNelson Llanos – barrio MunicipalLino Mora – barrio Diablos RojosEdmundo Dante Arias – Corregimiento de NariñoRodrigo Díaz – barrio La TrinidadEnrique Uribe White – Casa de la Cultura (centro)✨ Porque cada barrio lleva en su esencia la fuerza de la cultura, camina, descubre el centro cultural más cercano, y…¡Inscríbete en todos nuestros talleres GRATIS!",103,"08/31/2025 16:29",N/A,https://www.facebook.com/AlcaldiaDeTulua/videos/1329759235382428/,0,0,Videos,,,,,Total,1940,1711,80,62,1,17,32,,32,,,21041.104,12.057,0,0,0,
1226044549562875,100064720237286,"Alcaldía de Tuluá","🌟🌻 Un domingo muy feliz en La Marina 🥳🤝

Nuestra jornada descentralizada fue todo un éxito con más de 100 tulueños que accedieron a los servicios de la Administración Municipal en el Polideportivo Central de la Consentida del Valle:
✅ Mercado campesino
✅ Atención en salud y Sisbén
✅ Programas nacionales
✅ Cultura, deporte y recreación para toda la familia
¡Y mucho más!

Seguimos llevando la Ruta de la Felicidad a cada rincón de Tuluá.💙✌🏽#ParaSerFelices",,0,"08/31/2025 10:47",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0ELX8tcRWbemDaqf6GWuuZB1qUwLw7WngGUDjTXLwvdzxAgPYgc1BpJNsKYKSbpTHl,0,0,Fotos,,,,,Total,8905,4880,154,123,4,27,574,,141,433,,,,,,,
1225354429631887,100064720237286,"Alcaldía de Tuluá","#Noticias | Conoce las noticias más importantes de la semana en el nuevo episodio de 45 Segundos #ParaSerFelices 🤩✌🏽","#Noticias | Conoce las noticias más importantes de la semana en el nuevo episodio de 45 Segundos #ParaSerFelices 🤩✌🏽",68,"08/30/2025 16:00",uploaded,https://www.facebook.com/reel/1966261647521488/,1,0,Reels,,,,,Total,2334,1522,106,84,3,19,38,,38,,,27832.285,13.247,0,0,,
1225319116302085,100064720237286,"Alcaldía de Tuluá","🪁✨ ¡Ya estamos listos para volar!

Más de 60 niños y jóvenes con sus familias están hoy creando su cometa en nuestro primer taller, calentando motores para el Gran Festival de Cometas este sábado 6 de septiembre 🎉😎✌🏽

👉 Aún puedes venir para inscribirte y participar en las categorías: la más grande, la más pequeña y la más creativa.🪁✨

Un evento que realizamos en colaboración la @central_de_transportes_tulua_ y @labakana103.1 #ParaSerFelices 💙✨",,0,"08/30/2025 14:36",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02HJ65onDHdn5x2PXYDBBRLrDaVTjTxWc9W6DFFC43H2aRR7kNStD42ejJreJu2HsAl,0,0,Fotos,,,,,Total,3940,2243,42,32,0,10,164,,45,119,,,,,,,
1225186062982057,100064720237286,"Alcaldía de Tuluá","✨Entre sonrisas, cultura y mucha pasión, celebramos en el Centro del Adulto Mayor de Nariño el Reinado del Adulto Mayor 👑. 

Una fiesta de vida donde nuestros abuelos nos enseñaron que el amor y la alegría no tienen edad ✨🎶
👴🏼👵🏿🧓🏽👵🏽🧓🏻👴🏾👴🏻 #ParaSerFelices 💙✌🏽",,0,"08/30/2025 10:31",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02VfhznGwG7a7eHpkJjRuM3ZBgqbW6Dc2FBmxPA9AcMGXwuFGzNUB9AGjizMMz9R3rl,0,0,Fotos,,,,,Total,37882,20109,356,294,17,45,3786,,1125,2661,,,,,,,
1225165916317405,100064720237286,"Alcaldía de Tuluá","🎙️ #ElPodcastdeVélez | Episodio 29. Construyendo Futuro: obras que pondrán a Tuluá en el mapa. 

En este capítulo del podcast, el alcalde Gustavo Adolfo Vélez Román habla con Tae Guevara sobre la Semana del Adulto Mayor, el avance del intercambiador de la 40 y las obras turísticas que transformarán a Tuluá en un referente regional y nacional. Un espacio para conocer cómo cada proyecto contribuye a una ciudad más humana, conectada y reconocida. 💙✨

👉 ¿Qué nombre le pondrías tú a la nueva obra en El Picacho? Déjanos tu respuesta en los comentarios. 🏞️📝","🎙️ #ElPodcastdeVélez | Episodio 29. Construyendo Futuro: obras que pondrán a Tuluá en el mapa. 

En este capítulo del podcast, el alcalde Gustavo Adolfo Vélez Román habla con Tae Guevara sobre la Semana del Adulto Mayor, el avance del intercambiador de la 40 y las obras turísticas que transformarán a Tuluá en un referente regional y nacional. Un espacio para conocer cómo cada proyecto contribuye a una ciudad más humana, conectada y reconocida. 💙✨

👉 ¿Qué nombre le pondrías tú a la nueva obra en El Picacho? Déjanos tu respuesta en los comentarios. 🏞️📝",1159,"08/30/2025 10:00",N/A,https://www.facebook.com/AlcaldiaDeTulua/videos/1544242366546612/,1,0,Videos,,,,,Total,1641,1326,83,63,1,19,39,,39,,,42758.227,30.454,0,0,0,
1224581109709219,100064720237286,"Alcaldía de Tuluá","🌍🎧 ¡Conmemoramos el Día Internacional contra el Ruido con estudiantes!

Realizamos una jornada pedagógica con niños y niñas de la I.E. María Antonia Ruiz, creando conciencia sobre los riesgos que genera la contaminación acústica en la salud y el bienestar. 

🌱💙 Promovemos un ambiente sonoro más saludable y la reflexión sobre la importancia de reducir los niveles de ruido en nuestra municipio ✨#ParaSerFelices✨ ✌🏽","🌍🎧 ¡Conmemoramos el Día Internacional contra el Ruido con estudiantes!

Realizamos una jornada pedagógica con niños y niñas de la I.E. María Antonia Ruiz, creando conciencia sobre los riesgos que genera la contaminación acústica en la salud y el bienestar. 

🌱💙 Promovemos un ambiente sonoro más saludable y la reflexión sobre la importancia de reducir los niveles de ruido en nuestra municipio ✨#ParaSerFelices✨ ✌🏽",34,"08/29/2025 16:57",N/A,https://www.facebook.com/reel/4286105831621234/,1,0,Reels,,,,,Total,1365,896,56,40,1,15,11,,11,,,4740.855,3.954,0,0,,
1224495793051084,100064720237286,"Alcaldía de Tuluá","👑💃 Todo listo para el Reinado Municipal del Adulto Mayor 🎉✨
En pocos minutos daremos inicio este gran evento con la participación de 13 mujeres representantes de los grupos de Adulto Mayor 🌸💙.
Mientras tanto, nuestros abuelitos disfrutan de presentaciones artísticas 🎶💃 y una zona de emprendimientos 🛍️✨, en el Centro del Adulto Mayor de Nariño.  Espacios #ParaSerFelices ✨",,0,"08/29/2025 13:44",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0RDRjMRXXnkT7fjemmK9vCKxNaPpQB49PXR9hRrir7CMo6JtMLnZhyrebsf35uUTjl,0,0,Fotos,,,,,Total,8694,4744,125,102,7,16,672,,174,498,,,,,,,1
1224426133058050,100064720237286,"Alcaldía de Tuluá","#Obras | Inicia pavimentación del primer tramo de Intercambiador de la 40.

El proyecto del intercambiador vial de la Carrera 40 avanza de manera significativa y ya muestra sus primeros resultados. En esta primera fase, que corresponde al acceso hacia el barrio Fátima, se tienen proyectados 150 metros lineales de obra, de los cuales 100 ya están listos para iniciar con el proceso de pavimentación. Este tramo marcará el punto de partida para la transformación de uno de los corredores más importantes de la ciudad.

Lee la noticia completa:⬇⬇⬇
",,0,"08/29/2025 11:20",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid027sbpFdX45EAXBouTtNCD6oqm4nVgPejboqGvFosVP6FKBWHNvH5jXFGTgDdLnmkzl,0,0,Enlaces,,,,,Total,5731,3642,107,91,4,12,72,59,13,,,,,,,,
1224409813059682,100064720237286,"Alcaldía de Tuluá","🏡✨ Alcalde Gustavo Vélez entregó primeras viviendas en 📍Siete Vueltas.

Con la entrega de 4 casas prefabricadas  y 3 mejoramientos de vivienda saludable, el alcalde @gustavovelezr cumple su compromiso con estas comunidades, golpeadas por la ola invernal 🌧️💪. En articulación con la Gobernación del Valle y el Ministerio de Vivienda, llevamos esperanza, dignidad y nuevos comienzos  a quienes más lo necesitan. ✨

#ParaSerFelices 💙🏡🌟","🏡✨ Alcalde Gustavo Vélez entregó primeras viviendas en 📍Siete Vueltas.

Con la entrega de 4 casas prefabricadas  y 3 mejoramientos de vivienda saludable, el alcalde @gustavovelezr cumple su compromiso con estas comunidades, golpeadas por la ola invernal 🌧️💪. En articulación con la Gobernación del Valle y el Ministerio de Vivienda, llevamos esperanza, dignidad y nuevos comienzos  a quienes más lo necesitan. ✨

#ParaSerFelices 💙🏡🌟",73,"08/29/2025 10:55",N/A,https://www.facebook.com/reel/2380637215666869/,1,0,Reels,,,,,Total,2366,1286,125,88,3,34,37,,37,,,18198.126,8.531,0,0,,
1223787179788612,100064720237286,"Alcaldía de Tuluá","🚦 🚨A partir de la primera semana de septiembre, la Calle 30 hacia la curva de La Herradura tendrá nuevo sentido vial.

Menos tráfico en Sajonia, Progresar y Pueblo Nuevo, además de una rotonda más segura para todos. Un cambio que mejora la movilidad y reduce la accidentalidad en esta zona clave de Tuluá. 📲 Comparte este video y entérate de la transformación vial. #ParaSerFelices","🚦 🚨A partir de la primera semana de septiembre, la Calle 30 hacia la curva de La Herradura tendrá nuevo sentido vial.

Menos tráfico en Sajonia, Progresar y Pueblo Nuevo, además de una rotonda más segura para todos. Un cambio que mejora la movilidad y reduce la accidentalidad en esta zona clave de Tuluá. 📲 Comparte este video y entérate de la transformación vial. #ParaSerFelices",35,"08/28/2025 17:04",uploaded,https://www.facebook.com/reel/24180583208301090/,1,0,Reels,,,,,Total,11651,7357,213,141,37,35,553,1,552,,,145763.734,16.286,0,0,,
1223704916463505,100064720237286,"Alcaldía de Tuluá","Bingo, música y sonrisas: así vivimos el tercer día del Adulto Mayor 💃🕺

💙✨ Más de 1.500 corazones siguen latiendo al ritmo de la Semana del Adulto Mayor. En esta tercera jornada de celebración, nuestros abuelitos gozaron de arte, bingo bailable y música en vivo, disfrutando de momentos llenos de alegría y unión en el 📍Parque Infantil Julia Escarpeta. 👵👴🎶 #ParaSerFelices",,0,"08/28/2025 14:05",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02wCpFp6HrW25nKUZSA4LfupzYaWSScEtsFp7iHrunmiY7AYjTsHNopQ8RCrz6dt2El,0,0,Fotos,,,,,Total,6110,3136,98,79,1,18,454,,101,353,,,,,,,1
1223696489797681,100064720237286,"Alcaldía de Tuluá","#Planeación | Alcalde Gustavo Vélez entrega primeras viviendas en Siete Vueltas

Con la entrega de cuatro casas prefabricadas y tres mejoramientos de vivienda saludable, que incluyen adecuaciones en baños y cocinas; el alcalde Gustavo Adolfo Vélez Román continúa cumpliendo compromisos con las comunidades más vulnerables de Tuluá. En esta ocasión, las familias del sector Siete Vueltas, una de las más afectadas por la ola invernal, recibieron los primeros hogares que marcan el inicio de una transformación en sus condiciones de vida, luego de años de precariedad.

Lee la noticia completa: ⬇⬇⬇
",,0,"08/28/2025 13:48",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02cvGyPz4T6tPoM4R4RkoToBczpir7aG5QmUaRmxGrhTJUgKphYkWVDz4bEHcaDRMtl,0,0,Enlaces,,,,,Total,6889,4082,138,100,5,33,208,93,115,,,,,,,,
1223009969866333,100064720237286,"Alcaldía de Tuluá","Alejandro: Un orgullo para la Alcaldía. 💙✨💪🏼

✨ Esta es la historia de Alejandro Lugo, un joven tulueño que hace parte de la Administración del alcalde Gustavo Vélez como orientador que inspira y transforma la vida de otros jóvenes.  Hace 9 años fue estudiante, aprendiz y beneficiario del programa #SerPiloEnamora; a pesar de las dificultades, pudo seguir adelante con el apoyo de la Administración Municipal, donde le brindamos espacios #ParaSerFelices 💙🌟","Alejandro: Un orgullo para la Alcaldía. 💙✨💪🏼

✨ Esta es la historia de Alejandro Lugo, un joven tulueño que hace parte de la Administración del alcalde Gustavo Vélez como orientador que inspira y transforma la vida de otros jóvenes.  Hace 9 años fue estudiante, aprendiz y beneficiario del programa #SerPiloEnamora; a pesar de las dificultades, pudo seguir adelante con el apoyo de la Administración Municipal, donde le brindamos espacios #ParaSerFelices 💙🌟",98,"08/27/2025 18:00",uploaded,https://www.facebook.com/reel/749192934754235/,1,0,Reels,,,,,Total,4186,1464,298,233,15,50,84,,84,,,43265.206,11.941,0,0,,
1222970886536908,100064720237286,"Alcaldía de Tuluá","✨👑 Conoce a las candidatas al Reinado del Adulto Mayor 👑✨
13 mujeres llenas de alegría, experiencia y carisma competirán por la corona del Adulto Mayor en Tuluá. 💙🌸
Te esperamos este viernes 29 de agosto, en el 📍 Centro del Adulto Mayor de Nariño, para disfrutar juntos un día inolvidable, lleno de magia, unión y diversión. 🎉💃
#ParaSerFelices ✨💙",,0,"08/27/2025 16:25",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02HeBaF55pTPTtpvkMtg6zDcHuPiR55Q6GXCnjoeH3TXH8kE1nLSmK1rmoNXQX4aXHl,0,0,Fotos,,,,,Total,24449,11120,348,229,51,68,1918,,634,1284,,,,,,,
1222937009873629,100064720237286,"Alcaldía de Tuluá","#Turismo | Tuluá, sede del Encuentro Departamental de Autoridades de Turismo.

Con la participación de representantes de más de 30 municipios, autoridades departamentales y el acompañamiento del Viceministerio de Turismo, se llevó a cabo en Tuluá el Encuentro Departamental de Autoridades de Turismo, un espacio de diálogo y articulación para proyectar el desarrollo turístico de la región.

Lee la noticia completa:⬇⬇⬇",,0,"08/27/2025 15:05",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0pocR8Sr4QV5K78aq39da2q1RVocc6qBcN53fVTEACACnGTcDZiTBYXXtd1ZGhPc9l,0,0,Enlaces,,,,,Total,1860,1013,37,30,0,7,12,7,5,,,,,,,,
1222757886558208,100064720237286,"Alcaldía de Tuluá","Proyectamos a Tuluá como destino turístico estratégico✅✌🏽

✨ En la Central de Transportes de Tuluá fuimos sede del Encuentro Departamental de Autoridades de Turismo, donde recibimos al Viceministerio de Turismo, la Dirección Nacional de Calidad Turística y la secretaria de Turismo del Valle, Miyerlandi Torres 🌎🚍

Con esto, queremos fortalecer la competitividad y el desarrollo de nuestro municipio en el futuro. 💼🌱 #ParaSerFelices 💙",,0,"08/27/2025 09:26",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02fwfgBUAW4pZkchv6RHMhY7uYv9tUwTcDMvvDeEEExFB9oAZgnCxLWfxcuVgVdu6il,0,0,Fotos,,,,,Total,6069,3274,132,89,17,26,370,,208,162,,,,,,,
1200847718749225,100064720237286,"Alcaldía de Tuluá","#Deportes | Tuluá se mantiene Tercero en Juegos Departamentales

Con un total de 98 medallas: 47 de oro, 25 de plata y 26 de bronce, Tuluá se mantiene en el tercer puesto del medallero general de los Juegos Departamentales 2025..

Lee la noticia completa:⬇⬇⬇
",,0,"08/01/2025 10:10",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0bZkkdVJf3Ea3fgDdN638RTYsDauMPpEoJjxV1Yh8Bu1pXq9dhXzPg5caEeTFYymyl,0,0,Enlaces,,,,,Total,1756,1152,34,28,0,6,7,6,1,,,,,,,
1200727298761267,100064720237286,"Alcaldía de Tuluá","🚧 ¡Ahora Progresar va hasta la 40! 🚗✨

Con obras como el paso de la calle 34, o el box culvert de la calle 23 los tulueños ahora pueden llegar más rápido y de manera más ágil a sus sentidos con vías totalmente renovadas 🛣️.

Con esto, seguimos mejorando la movilidad en nuestro municipio 💪🏽🏙️. #ParaSerFelices","🚧 ¡Ahora Progresar va hasta la 40! 🚗✨

Con obras como el paso de la calle 34, o el box culvert de la calle 23 los tulueños ahora pueden llegar más rápido y de manera más ágil a sus sentidos con vías totalmente renovadas 🛣️.

Con esto, seguimos mejorando la movilidad en nuestro municipio 💪🏽🏙️. #ParaSerFelices",69,"08/01/2025 07:13",mixed,https://www.facebook.com/reel/717258144416741/,1,0,Reels,,,,,Total,27299,12528,1302,967,190,145,558,,558,,,340658.341,14.694,0,0,
1222669429900387,100064720237286,"Alcaldía de Tuluá","Así iniciamos la Semana del Adulto Mayor 💙😎✨

💬 Nuestras participantes expresaron la emoción de vivir esta gran celebración en el primer día de la Semana del Adulto Mayor 🌸💙.
La fiesta continúa y seguimos compartiendo momentos de unión, deporte y diversión con quienes son orgullo y ejemplo para todos 👵👴✨ #ParaSerFelices 💙✨","Así iniciamos la Semana del Adulto Mayor 💙😎✨

💬 Nuestras participantes expresaron la emoción de vivir esta gran celebración en el primer día de la Semana del Adulto Mayor 🌸💙.
La fiesta continúa y seguimos compartiendo momentos de unión, deporte y diversión con quienes son orgullo y ejemplo para todos 👵👴✨ #ParaSerFelices 💙✨",55,"08/27/2025 07:13",uploaded,https://www.facebook.com/reel/3053432431504817/,1,0,Reels,,,,,Total,3460,1468,148,89,1,58,32,,32,,,34726.29,11.415,0,0,
1221871173313546,100064720237286,"Alcaldía de Tuluá","#Educación | Tuluá avanza en la construcción del Plan Territorial Integral de Gestión del Riesgo Escolar.

La Secretaría de Educación Municipal de Tuluá, en articulación con el Ministerio de Educación Nacional, sostuvo un encuentro con docentes y directivos docentes con el fin de socializar los lineamientos para la construcción del Plan Territorial Integral de Gestión del Riesgo Escolar. 

Lee la noticia completa: ⬇⬇⬇
",,0,"08/26/2025 09:28",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0212WiNjJWXEwnxQCKR15QY8mZCovUeanp5Li6BLdm56Nbv5HSw6qzutGSgQYZhfVLl,0,0,Enlaces,,,,,Total,2374,1420,70,56,0,14,26,24,2,,,,,,,
1221870813313582,100064720237286,"Alcaldía de Tuluá","#Gobierno | Alcaldía de Tuluá fortalece la Comisaría de Familia con moderna dotación tecnológica.

Con la dotación de equipos tecnológicos como escáneres, impresoras y computadores de última generación el alcalde Gustavo Vélez fortalece el trabajo de la Comisaría de Familia y la Casa de Justicia. 

Lee la noticia completa: ⬇⬇⬇
",,0,"08/26/2025 09:27",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid027XPxzuFeVEEJ9Gsvcgvd5S65JD1BfnBttVo6Cc13NtRR1CUYkHe7yDzcvC7kaSqAl,0,0,Enlaces,,,,,Total,6520,3776,111,94,4,13,279,224,55,,,,,,,
1221858486648148,100064720237286,"Alcaldía de Tuluá","🎉✨ Inició la Semana del Adulto Mayor ✨🎉

Con alegría, juegos y mucha energía, más de 100 abuelitos se dieron cita en el 📍Estadio Doce de Octubre para inaugurar esta celebración con las Olimpiadas del Adulto Mayor 🏅💃. Una semana llena de vida, recreación y sonrisas dedicada a quienes son ejemplo de amor y sabiduría 💙👵👴. #ParaSerFelices",,0,"08/26/2025 09:10",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0JugYLgvJgKQocBiwuTWBjd8M5P1m2yTEnwoWmzgUQg9NwE9pDXARo9WW3Usz1Ujyl,0,0,Fotos,,,,,Total,8430,4859,161,91,1,69,372,,80,292,,,,,,
1221753203325343,100064720237286,"Alcaldía de Tuluá","#obras | Puesto de Salud de San Pedro Claver será remodelado

El alcalde Gustavo Vélez dará inicio a la remodelación del Puesto de Salud del barrio San Pedro Claver.

Lee la nota completa aquí ⬇⬇⬇
",,0,"08/26/2025 06:46",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0MY2jMQmukmCTmvSGnW48WRFCz6sJ9ccG6Ty2VR2dEwF3wE9d91bwGNBbENBiv9oSl,0,0,Enlaces,,,,,Total,1952,1240,46,37,1,8,29,8,21,,,,,,,
1221201096713887,100064720237286,"Alcaldía de Tuluá","250 madres cabeza de hogar conocieron beneficios de Renta Ciudadana ✌🏽💪🏼✅

✨ Reunimos a estas mujeres madres cabeza de hogar de niños y niñas menores de 6 años y de personas con discapacidad, beneficiarias de este  programa en la Comuna 3. 🌸💜 

Un espacio para darles a conocer el programa, sus beneficios y ayudas que reciben, fortaleciendo el lazo entre la comunidad y la Administración Municipal. 🤝🌟 espacios #ParaSerFelices","250 madres cabeza de hogar conocieron beneficios de Renta Ciudadana ✌🏽💪🏼✅

✨ Reunimos a estas mujeres madres cabeza de hogar de niños y niñas menores de 6 años y de personas con discapacidad, beneficiarias de este  programa en la Comuna 3. 🌸💜 

Un espacio para darles a conocer el programa, sus beneficios y ayudas que reciben, fortaleciendo el lazo entre la comunidad y la Administración Municipal. 🤝🌟 espacios #ParaSerFelices",46,"08/25/2025 14:45",uploaded,https://www.facebook.com/reel/1436179840818111/,1,0,Reels,,,,,Total,1736,961,69,52,2,15,12,,12,,,9113.349,5.853,0,0,
1220989063401757,100064720237286,"Alcaldía de Tuluá","#Obras | Todo listo para la apertura de calle que conecta Sajonia con Pueblo Nuevo.

Con la pavimentación de 240 metros cuadrados, ya todo está listo para la apertura del paso en la calle 29A entre carreras 19 y 20, a un costado del  Centro Comercial Bicentenario Plaza, una obra que transforma notablemente este sector de la ciudad y mejora la movilidad en un punto estratégico de Tuluá.

Lee la noticia completa: ⬇⬇⬇
",,0,"08/25/2025 08:44",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0ZmgFP7QLTi3b7tc1gD3gk5v4nWR44QSKBd2PXiuKUryyqpiZcBBHuhuq6qnyVrb1l,0,0,Enlaces,,,,,Total,7887,5320,122,101,5,16,155,95,60,,,,,,,
1220987673401896,100064720237286,"Alcaldía de Tuluá","#Deporte | Piscinas públicas abren sus puertas nuevamente a deportistas.

Con trabajos de mantenimiento y arreglo del motor para la correcta oxigenación del agua, las piscinas públicas del municipio volvieron a abrir sus puertas a deportistas tulueños de los clubes y la Selección Tuluá de Natación, quienes ahora cuentan nuevamente con escenarios en óptimas condiciones para su entrenamiento y formación. 

Lee la noticia completa:⬇⬇⬇
",,0,"08/25/2025 08:43",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02cNc2wyYi31TVYctdHkUnax75fzCs2NMjQgt69KiTVr8J2ec2vS6soNAScRRMnvaFl,0,0,Enlaces,,,,,Total,30644,20217,180,148,17,15,799,211,588,,,,,,,
1220985363402127,100064720237286,"Alcaldía de Tuluá","#Gobierno | Continúa la recuperación y control del espacio público en el río Tuluá

Desde la Secretaría de Gobierno, Convivencia y Seguridad, junto a los Gestores de Convivencia, adelantaron una nueva jornada de recuperación del espacio público en la ribera del río Tuluá, en el tramo comprendido entre el Puente de las Brujas y el Puente del Hotel Juan María, en ambos costados de la vía.

Lee la noticia completa:⬇⬇⬇
",,0,"08/25/2025 08:40",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02mbja8HPUtSEPeHWHYynDkzwRT5eNBDg5bc5QvYv7QJtMbtntsasaoDsrj2J9pF5Al,0,0,Enlaces,,,,,Total,1209,834,30,26,1,3,14,9,5,,,,,,,
