"Identificador de la publicación","Identificador de la cuenta","Nombre de usuario de la cuenta","Nombre de la cuenta",Descripción,"Duración (segundos)","Hora de publicación","Enlace permanente","Tipo de publicación","Comentario sobre los datos",Fecha,Visualizaciones,"Me gusta","Veces que se compartió",Comentarios,"Veces que se guardó",Alcance,Seguimientos
18041158184185893,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎭🎉 ¡21 comparsas seleccionadas para el Carnaval del Pueblo! 🎉🎭

Las inscripciones cerraron y ahora comienza la competencia 🔥💃🕺. Estos grupos darán todo su talento para llevarse los 10 MILLONES 💰 en el gran Carnaval del Pueblo, este 19 de junio en el marco de la 67 Feria de Tuluá:
 

✅Colegio San Pedro Claver - Galería
✅CEET - Galería
✅Escuela de baile Alquileres López Productions - Galería
✅Academia de baile Pasión y Danza - Coliseo de Ferias
✅Colegio Mercantil - Lago Chilicote
✅Enlace Latino - Coliseo de Ferias
✅Escuela de baile Eclipse - Teatro Sarmiento
✅Sensación Rumbera - Puente de las Brujas
✅Love Dance - Casa de la Cultura
✅Dream Dancing Academia - Puente de las Brujas
✅Academia Ensamble - Teatro Sarmiento
✅Turrones y Caramelos - Jardín Botánico
✅Fundación Chagualos - Parque de la Guadua
✅Carnaval del Príncipe - Galería
✅Fundación Tradición Mestiza - Puente de las Brujas
✅Grupo Cultural Manakin - Galería
✅Colores del Ritmo - Teatro Sarmiento
✅Grupo de Danzas Riofrío - Puente de las Brujas
✅Academia de Danza EMI - Puente de las Brujas
✅Grupo Son Cultura - Casa de la Cultura
✅Club de Porrismo, Baile y Gimnasia Xtreme - Lago Chilicote
✅Colegio San Francisco - Coliseo de Ferias

¿Estás listo para vivir la magia y la alegría del carnaval? 🎊✨ ¡Lo mejor está por llegar! #ParaSerFelices",33,"04/02/2025 09:17",https://www.instagram.com/reel/DH81kaKAYFm/,"Reel de Instagram",,Total,8857,201,40,5,10,4880,5
18136456819396267,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🌿💧 ¡Los humedales son vida! 💧🌿

En Tuluá tenemos tres humedales que juegan un papel clave en el equilibrio ambiental. 🌎✨ Descubre cuáles son y cómo podemos protegerlos juntos. 💚♻️

🔍➡️ Desliza para conocer más.  #ParaSerFelices",0,"04/02/2025 14:25",https://www.instagram.com/p/DH9Y54zvjmr/,"Secuencia de Instagram",,Total,1855,47,0,1,0,1013,0
18092283139562988,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","👮‍♂️🚔 Nuevo comandante del GAULA Valle llega a aportar seguridad a Tuluá 🚔👮‍♂️

El Mayor Elmer Rojas asume el mando con firmeza para combatir la extorsión y el secuestro en nuestro municipio. 💪🔒
Desde la @alcaldiatulua, le damos la bienvenida y seguimos firmes en la lucha por una Tuluá más segura. #ParaSerFelices🏡✨",38,"04/03/2025 07:36",https://www.instagram.com/reel/DH_OyRxAf42/,"Reel de Instagram",,Total,5990,84,1,3,3,1865,0
17888285655127470,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚔🏡 Ofensiva contra el hurto a residencias en Tuluá 🏡🚔

Gracias al trabajo conjunto entre la Administración Municipal, la comunidad y la  Policía Nacional, se logró la captura de un hombre implicado en un millonario robo en el barrio Popular. ⚖️🔒 #ParaSerFelices

Seguimos reforzando la seguridad y previniendo el delito para proteger a nuestros ciudadanos. ¡Denunciar hace la diferencia! 📢👀 #ParaSerFelices",66,"04/03/2025 15:44",https://www.instagram.com/reel/DIAGgzIPK_a/,"Reel de Instagram",,Total,7488,70,2,2,4,2514,0
17940715985863150,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","📚✨ Recuperamos, remodelamos y entregamos Centro de Servicios Administrativos del barrio Panamericano 🏫✅, 

Este espacio, que por años estuvo en abandono, hoy vuelve a la vida para beneficiar a estudiantes, docentes y toda la comunidad académica de la Institución Educativa Julia Restrepo 🙌 🎉👩‍🏫👨‍🎓.

🗣️ 💪🔧 ¡La transformación apenas comienza! Seguimos trabajando por una educación digna y de calidad 💙📖
#ParaSerFelices",46,"04/04/2025 08:53",https://www.instagram.com/reel/DIB8dEgAYul/,"Reel de Instagram",,Total,4387,106,8,7,3,2447,0
17928976925918435,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","La carne que consumes ¡debe estar en buen estado! 🥩⚠️
Desde hoy rige el Decreto 2016 de 2023 📜 y arrancan los controles en expendios de carne ❄️🔍🚓

Si huele mal 👃, cambia de color 🎨 o no está refrigerada 🧊... ¡No la compres! ❌🛑
La salud es primero ✅ #ParaSerFelices",0,"04/04/2025 15:01",https://www.instagram.com/p/DICmneDPyKn/,"Secuencia de Instagram",,Total,3221,28,1,0,1,1552,0
18077565358704297,17841400066779739,gustavovelezr,"Gustavo Adolfo Vélez Román","🎊💙 Feliz aniversario Central de Transportes de Tuluá 🚍✨

Una gran celebración donde recordamos cómo nació esta institución que durante 5 décadas ha sido punto de encuentro, partida y destino para miles de tulueños y vallecaucanos ✅ y que cada día se transforma más en un espacio #ParaSerFelices 💙💪🏼 🎊",0,"04/05/2025 06:57",https://www.instagram.com/p/DIET70bxs_r/,"Secuencia de Instagram",,Total,10188,305,6,5,0,,
17902592544153279,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡La niñez se celebra jugando! 🎈👧🧒

Este 26 de abril vive el Carnaval del Juego 2025 en el Parque de la Guadua 🎊
Diversión, juegos y muchas sonrisas te esperan desde las 10:00 a.m. 🕙
¡No faltes! #ParaSerFelices 

#CarnavalDelJuego2025 #NiñezFeliz 🎠🎊💪🏼",0,"04/05/2025 12:50",https://www.instagram.com/p/DIE8Y1hPFzI/,"Imagen de Instagram",,Total,5703,43,21,0,3,3329,2
18335842909089246,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","#ResumenSemanal | Conoce aquí las noticias más destacadas de la semana ➡️➡️ 45 segundos #ParaSerFelices ✅✌🏽",87,"04/05/2025 16:28",https://www.instagram.com/reel/DIFVNzqP7HW/,"Reel de Instagram",,Total,5593,83,5,3,0,1920,0
18120678403452099,17841405319886733,central_de_transportes_tulua_,"Tulua central de transportes • Terminal Tulua • transporte Tuluá","¡Celebramos 50 años conectando sueños y moviendo a Colombia! 🇨🇴✨ 

Fue una noche llena de historia 📚, alegría 🎉, música del Valle 🎶, sabores típicos 🥘 y talento vallecaucano en escena 💃🕺. 
Vivimos un show de mapping espectacular 🌟 que iluminó nuestro camino y presentamos con orgullo nuestro nuevo logo✅, reflejo de evolución y compromiso🫱🏽‍🫲🏿🙌🏽

¡Gracias por acompañarnos en este viaje! 🚍❤️ 
¡Vamos por más! 

#ParaSerFelices #conectandosueños 
#centraldetransportestuluá",99,"04/06/2025 15:20",https://www.instagram.com/reel/DIHvU26St3L/,"Reel de Instagram",,Total,5646,96,12,0,0,,
18115044202414627,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚐🐾 ¡Llegamos con la Jornada de Bienestar Animal a Puerto Frazadas!

Desde la Secretaría de Salud y la SEDAMA, llevamos nuestra jornada animal con profesionales especializados 🩺🐶🐴🐄🐔
👉 Donde atendimos:

✅ 31 Bovinos
✅ 29 Equinos
✅ 46 Aves
✅ 34 Caninos
✅ 18 Felinos

Porque ellos también merecen estar sanos y 💚 cuidados.
📍 ¡Seguimos trabajando #ParaSerFelices! 🫶🐕‍🦺🐈‍⬛",32,"04/07/2025 11:11",https://www.instagram.com/reel/DIJ6F9PP3Bo/,"Reel de Instagram",,Total,3347,29,1,1,0,1054,0
18039043544619346,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","👮‍♂️ Capturados integrantes de la red financiera del GAO-r Frente 57 ‘Yaír Bermúdez’ 💰🚨💥

En una operación interinstitucional, las autoridades capturaron a integrantes de la red financiera Frente 57 ‘Yaír Bermúdez’, responsables de realizar cobros extorsivos en Tuluá, Bugalagrande y Pradera.

🙌🏼 ¡Seguimos trabajando por una región más segura y en paz! #ParaSerFelices 💪🏼",65,"04/07/2025 16:55",https://www.instagram.com/reel/DIKh6ZYvx4O/,"Reel de Instagram",,Total,12204,50,1,3,4,2096,0
17879903649182328,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎭🎨 ¡Los talleres ya están en el Centro Cultural Lino Mora! 🎶📚

📢 Inscripciones abiertas en la Casa de la Cultura Enrique Uribe White.
💡 Disfrútalos de manera gratuita: aprende y vive el arte con clases de música, baile, artes plásticas, manualidades y mucho más. 🏺🎹🎭🧵

¡No te lo pierdas! 🎉✨ #ParaSerFelices 💙✅",0,"04/08/2025 08:44",https://www.instagram.com/p/DIMOm8vAF0m/,"Secuencia de Instagram",,Total,2842,65,4,5,5,1610,0
18171767638324302,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Apoyo a los empresarios para exportación de sus productos!✅🌎

🌎📦 Asistimos al lanzamiento del programa Vallexporta, una gran oportunidad para que nuestros empresarios y emprendedores lleven sus productos al mundo.

💼✈️ Con el apoyo de la Cámara de Comercio y la Gobernación del Valle, seguimos apostándole a la internacionalización, el desarrollo económico y el crecimiento de nuestros negocios locales. 🙌 ¡Tuluá tiene talento y potencial #ParaSerFelices! 💙✅",0,"04/08/2025 16:24",https://www.instagram.com/p/DINDPbNvqFI/,"Secuencia de Instagram",,Total,5705,159,0,3,6,3245,0
18177223963317330,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Hoy conmemoramos el Día de la Memoria y Solidaridad con las Víctimas 🕊️

Desde la Administración Municipal, a través de la Secretaría de Gobierno, Convivencia y Seguridad y el Enlace de Víctimas, realizamos un emotivo encuentro en la Casa de la Cultura Enrique Uribe White 🏛️ junto a la comunidad y con el acompañamiento de la ONU 🌍.

¡Porque recordar es dignificar!
#9DeAbril #Víctimas",0,"04/09/2025 09:42",https://www.instagram.com/p/DIO6A_wgAN-/,"Secuencia de Instagram",,Total,6784,194,4,0,9,3578,2
18006596000570570,17841407739133684,emtulua,"Emtulua Esp","🔧💧 ¡78% de avance en la planta de tratamiento de La Moralia! 🏗️🚰
La construcción de esta gran obra sigue adelante, llevando esperanza a miles de familias 👨‍👩‍👧‍👦✨
Después de años de espera, el agua potable está cada vez más cerca de transformar la vida de toda una comunidad 🌎💙

✅¡Tuluá avanza con agua potable para todos!👏",42,"04/09/2025 12:39",https://www.instagram.com/reel/DIPNX1Tp80w/,"Reel de Instagram",,Total,2525,59,2,1,0,,
18034326752558055,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎉💃 ¡Así vivimos una tarde llena de alegría y movimiento con nuestros grupos de Adulto Mayor! 👵👴

Desde la Secretaría de Bienestar Social, a través del enlace de Adulto Mayor, compartimos una hermosa Tarde Lúdica y Recreativa, donde el cariño, la energía y las sonrisas fueron protagonistas. 🌞🎈🎶

¡Gracias por enseñarnos que nunca es tarde para disfrutar la vida! 💙
 #ParaSerFelices ✅",0,"04/09/2025 15:07",https://www.instagram.com/p/DIPfMlkvwU1/,"Secuencia de Instagram",,Total,2031,53,1,0,1,1105,0
18182656558315632,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Hoy honramos la memoria de quienes han sufrido el conflicto 🕊️

Recordar es dignificar… y dignificar es construir paz para Tuluá ❤️‍🩹

#9DeAbril",50,"04/09/2025 17:54",https://www.instagram.com/reel/DIPxyzvv7pJ/,"Reel de Instagram",,Total,3922,48,3,0,1,1343,1
18065870686787180,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🍽️💙 ¡Cuidamos lo que comen nuestros estudiantes!

Con la 💪 Secretaría de Educación visitamos la IE Gimnasio del Pacífico 🏫 para verificar que el Programa de Alimentación Escolar 🍽️ esté funcionando al 100% y que los más de 600 estudiantes 👧👦 estén recibiendo alimentos 🥗🥪🍌 de calidad y en perfecto estado, gracias a una prueba organoléptica 😋✅.

Porque alimentarse bien también es parte de aprender 📚💙 #ParaSerFelices ✅",57,"04/10/2025 08:12",https://www.instagram.com/reel/DIRUFbBsEep/,"Reel de Instagram",,Total,17100,156,6,7,2,2980,1
18064675273815811,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚧 ¡Ampliación y compactación de la vía Campoalegre! 🚜✨

En este sector avanzamos con trabajos de conformación de la vía, gracias a una articulación entre la comunidad, la empresa privada y la Alcaldía 🤝👷‍♀️.💡Nuestro objetivo es mejorar la movilidad y la calidad de vida de quienes viven y transitan por esta zona de Tuluá.

 ¡Seguimos construyendo una Tuluá con vías #ParaSerFelices💙✌🏼",37,"04/10/2025 15:06",https://www.instagram.com/reel/DISD5qsMC_Q/,"Reel de Instagram",,Total,8410,57,8,2,5,1948,0
18141027883383453,17841431512646378,puntosinnova,"Punto Innova","✅La tecnología 🤖 con propósito se convierte en una herramienta para jóvenes y adultos. Y desde la Administración Municipal 🏫 a través de los Puntos Innova queremos que utilices estas herramientas para desarrollar nuevas  habilidades que el mercado global está demandando. #ParaSerFelices #Tecnologíaconpropósito",0,"04/10/2025 15:13",https://www.instagram.com/p/DISEt3UuQz5/,"Secuencia de Instagram",,Total,2109,28,2,0,0,,
17892304377211864,17841400356362656,infitulua,"INFITULUÁ E.I.C.E","Construimos una Tuluá más verde y sostenible 🍃🌳

Desde la Administración Municipal @alcaldiadetulua con la Secretaría de Hábitat e Infraestructura, la Secretaría Privada, el Departamento de Arte y Cultura, @veolia_co y el Instituto de Financiamiento, Promoción y Desarrollo de Tuluá @infitulua, participamos de la jornada de limpieza y recolección de residuos, organizada por @gobvalleverde en la zona del cementerio central de la ciudad. 

Un espacio para recordar que el trabajo es junto con la ciudadanía para lograr espacios limpios, seguros y saludables. 🏡",57,"04/11/2025 07:51",https://www.instagram.com/reel/DIT1v2fgnZ6/,"Reel de Instagram",,Total,3686,78,6,2,1,2017,1
18130907386410866,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🐟✨ ¡Aprende a identificar pescado de calidad!

Durante esta Semana Santa, asegúrate de llevar a casa productos frescos y seguros 🛍️💙. Te enseñamos a identificar un buen pescado para que tú y tu familia disfruten con tranquilidad.🍽️🙏

Desde la Administración Municipal y la Secretaría de Salud 👨‍⚕️👩‍⚕️ preparamos una guía práctica para que compres con confianza y cuides tu salud.

📲 Desliza o haz clic para conocer todos los tips 👉",0,"04/11/2025 08:41",https://www.instagram.com/p/DIT8rh8Awx_/,"Secuencia de Instagram",,Total,2614,31,6,1,0,1543,0
18066271096764082,17841465258460662,secre.bienestarsocialtulua,"SECRETARIA DE BIENESTAR SOCIAL","La Gestora Social en articulación  con la Fundación Éxito  y el Programa Góticas de Amor beneficiarán a 100 mamás y niños de nuestro Municipio de 0 a 15 meses que tengan  Sisbén tipo A y B , acércate a la Coordinación de Adulto Mayor en la Secretaría de Bienestar Social .",23,"03/31/2025 12:17",https://www.instagram.com/reel/DH4AerKSNv_/,"Reel de Instagram",,Total,3506,59,9,4,0,,
