Identificador de la publicación,Identificador de la página,Nombre de la página,Título,Descripción,Duración (segundos),Hora de publicación,Tipo de subtítulo,Enlace permanente,Es una publicación cruzada,Es una publicación compartida,Tipo de publicación,Idiomas,Etiquetas personalizadas,Estado de contenido financiado,Comentario sobre los datos,Fecha,Visualizaciones,Alcance,"Reacciones, comentarios y veces que se compartió",Reacciones,Comentarios,Veces que se compartió,Total de clics,Clics de otro tipo,Consumo de segmentación del público coincidente (Photo Click),Clics en el enlace,Segundos reproducidos,Segundos en promedio reproducidos,Ingresos estimados (USD),Impresiones del anuncio,CPM del anuncio (USD),Consumo de segmentación del público coincidente (Video Click),Reach
1183074050526592,100064720237286,Alcaldía de Tuluá,"💙 En Tuluá, transformamos vidas 🙌","💙 En Tuluá, transformamos vidas 🙌

Con acciones reales y cercanas✅, apoyamos a quienes más lo necesitan: personas con discapacidad, adultos mayores, familias en situación de vulnerabilidad y mucho más.

Porque aquí no prometemos, actuamos. Aquí, transformamos con hechos. #ParaSerFelices 🤩💪🏼",50,2025-10-07 09:53:00,,https://www.facebook.com/AlcaldiaDeTulua/videos/1288584459366875/,0,0,Videos,,,,,Total,3549.0,3192.0,193.0,144.0,8.0,41.0,61,61.0,,,33020.742,10.201,0.0,0.0,0.0,,
1182537490580248,100064720237286,Alcaldía de Tuluá,"📢 ¡Atención, comunidad de La Estrella!

Este 10 de julio a las 9:00 a. m. tendremos jornada de socialización sobre la intervención y posible legalización del asentamiento 🏘️, conforme al Decreto 1470 de 2024.

🗣️ Ven y entérate del proceso que adelantaremos para mejorar tu sector.

📍Asentamiento La Estrella

🙌 ¡Te esperamos!",,0,2025-09-07 17:45:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02SMtuyzQrVgF4dXfomBVet75xEGP8CpLuaGwfYyfnppiw6fiZT2cLiBjzY9T9u9Bcl,0,0,Fotos,,,,,Total,1944.0,1232.0,28.0,23.0,2.0,3.0,42,24.0,18.0,,,,,,,,
1182537300580267,100064720237286,Alcaldía de Tuluá,"🌳 ¡Socialización para el mejoramiento del parque Sajonia!

Este jueves 10 de julio a las 5:00 p. m. te invitamos a la jornada de socialización sobre los nuevos proyectos de construcción, mantenimiento y conservación de espacios públicos en el barrio Sajonia. 🛠️✨.

📍Lugar: I.E. Gimnasio del Pacífico – Sede Julia Becerra (Barrio Sajonia)

💬 Ven, infórmate y haz parte de las acciones que mejorarán nuestros parques y zonas verdes.

🙌 ¡Tuluá sigue cambiando para ti! #ParaSerFelices",,0,2025-09-07 17:45:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0CV8NzzJtcPE8C5UcpNSADz23QgmVAdo7EWxbc3EnxCiHwGTo5ALghtgqgZk4ieZil,0,0,Fotos,,,,,Total,1893.0,1207.0,31.0,21.0,3.0,7.0,40,14.0,26.0,,,,,,,,
1182503683916962,100064720237286,Alcaldía de Tuluá,"📍¡Escuchamos a la Comuna 5 con PLANEA A TU COMUNA!✅

Hoy llegamos a la Comuna 5 para escuchar de primera mano a sus líderes y habitantes. 🗣️
Sus voces nos marcan el camino para intervenir y cumplirles con:

🔧 Mejoramiento de la malla vial
♻️ Gestión de residuos sólidos
🚦 Señalización
🚨 Seguridad
🏀 Polideportivos, parques y zonas verdes y mucho más.

¡Seguimos transformamos a la comunidad #ParaSerFelices 💙😎✅","📍¡Escuchamos a la Comuna 5 con PLANEA A TU COMUNA!✅

Hoy llegamos a la Comuna 5 para escuchar de primera mano a sus líderes y habitantes. 🗣️
Sus voces nos marcan el camino para intervenir y cumplirles con:

🔧 Mejoramiento de la malla vial
♻️ Gestión de residuos sólidos
🚦 Señalización
🚨 Seguridad
🏀 Polideportivos, parques y zonas verdes y mucho más.

¡Seguimos transformamos a la comunidad #ParaSerFelices 💙😎✅",36,2025-09-07 16:26:00,,https://www.facebook.com/reel/1435161794392474/,1,0,Reels,,,,,Total,2346.0,1309.0,136.0,70.0,1.0,65.0,28,28.0,,,18304.327,8.762,0.0,0.0,,,
1182442963923034,100064720237286,Alcaldía de Tuluá,"🏥 ¡Equipos Básicos en Salud ya están en zona rural!

El programa de Atención Primaria en Salud ya llegó a las veredas y corregimientos de nuestro municipio para brindar atención primaria, cercana y continua a más de 120 familias.

👩‍⚕️ Escuchamos, orientamos y cuidamos a nuestra comunidad, promoviendo una salud más humana y participativa.
Súmate a la transformación de tu salud y bienestar. ✅💪🏼 Porque construir salud también es trabajar #ParaSerFelices 💙🏥🩺",,0,2025-09-07 13:55:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0uzfWvoSYWzpb4VAgF2mZ6QNDyhB7aBiNViSbz3yKetFwnuDYDc3qYezNRuw7Eokvl,0,0,Fotos,,,,,Total,3362.0,1935.0,79.0,62.0,2.0,15.0,166,34.0,132.0,,,,,,,,
1181857977314866,100064720237286,Alcaldía de Tuluá,"#Seguridad | Tuluá disminuye cifra de hurtos en 2025

Gracias a la implementación de estrategias integrales, el fortalecimiento de los frentes de seguridad, el uso de tecnología y la participación activa de la comunidad, Tuluá muestra avances reales en la lucha contra el delito.

Lee la noticia completa:⬇️⬇️⬇️
",,0,2025-08-07 20:08:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid024veZa49bmzfmneE9YBEDhxzTyYZh3V4NAqmFEiCzkuADnovm2fwH3WoDjVKuhUtRl,0,0,Enlaces,,,,,Total,2014.0,1430.0,80.0,34.0,39.0,7.0,18,8.0,,10.0,,,,,,,
1181857313981599,100064720237286,Alcaldía de Tuluá,"#Noticias | “Iglesia en Tu Barrio” llegó con servicios gratuitos, recreación y acompañamiento espiritual a tulueños

La Administración Municipal, a través de la Coordinación de Asuntos Religiosos, continúa acercando su oferta institucional a la comunidad con la jornada descentralizada “Iglesia en Tu Barrio”, una estrategia que une esfuerzos entre las iglesias del municipio y las entidades del Estado para brindar atención gratuita, recreación y acompañamiento espiritual a las familias tulueñas.

Lee la noticia completa:⬇️⬇️⬇️
",,0,2025-08-07 20:07:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0ts91FCbmVgxvAFxhzfQZ7c9Z5AjnDMhJ8rPKq1qCCZdbkCnDUXtA2ebnJd8iyaEYl,0,0,Enlaces,,,,,Total,1736.0,1196.0,29.0,20.0,1.0,8.0,25,6.0,,19.0,,,,,,,
1181751317325532,100064720237286,Alcaldía de Tuluá,"📱💡 ¡La tecnología también es para nuestros abuelitos! 💙

Hoy los Puntos INNOVA llegaron al Centro Vida para enseñar, con mucho cariño cómo usar los smartphones.
Una jornada llena de sonrisas, aprendizaje y mucho amor, donde nuestros adultos mayores dieron sus primeros pasos en el mundo digital. 👵👴📲

Porque el conocimiento no tiene edad y en Tuluá seguimos creando espacios para aprender, compartir y conectarnos. #ParaSerFelices 🥹💙","📱💡 ¡La tecnología también es para nuestros abuelitos! 💙

Hoy los Puntos INNOVA llegaron al Centro Vida para enseñar, con mucho cariño cómo usar los smartphones.
Una jornada llena de sonrisas, aprendizaje y mucho amor, donde nuestros adultos mayores dieron sus primeros pasos en el mundo digital. 👵👴📲

Porque el conocimiento no tiene edad y en Tuluá seguimos creando espacios para aprender, compartir y conectarnos. #ParaSerFelices 🥹💙",79,2025-08-07 16:29:00,uploaded,https://www.facebook.com/reel/1733572487530395/,1,0,Reels,,,,,Total,847.0,720.0,38.0,32.0,0.0,6.0,1,1.0,,,4705.258,5.903,0.0,0.0,,,
1181713957329268,100064720237286,Alcaldía de Tuluá,"🐶🐱 ¡Más de 50 animalitos esterilizados en la zona montañosa de Tuluá! 💙

Estuvimos en sectores como La Iberia, La Moralia, Venus y Pardo Alto, con jornadas de esterilización para proteger a nuestros peluditos. Un trabajo en articulación con las Juntas de Acción Comuna.
👉 Esta es solo la primera etapa: la meta es llegar a más de 300 animales esterilizados en próximas jornadas.
Salud, conciencia y bienestar también llegan al campo.

¡Así construimos espacios #ParaSerFelices!💙","🐶🐱 ¡Más de 50 animalitos esterilizados en la zona montañosa de Tuluá! 💙

Estuvimos en sectores como La Iberia, La Moralia, Venus y Pardo Alto, con jornadas de esterilización para proteger a nuestros peluditos. Un trabajo en articulación con las Juntas de Acción Comuna.
👉 Esta es solo la primera etapa: la meta es llegar a más de 300 animales esterilizados en próximas jornadas.
Salud, conciencia y bienestar también llegan al campo.

¡Así construimos espacios #ParaSerFelices!💙",38,2025-08-07 15:05:00,uploaded,https://www.facebook.com/reel/1254358646098526/,1,0,Reels,,,,,Total,835.0,689.0,52.0,41.0,0.0,11.0,4,4.0,,,4484.921,5.809,0.0,0.0,,,
1181566217344042,100064720237286,Alcaldía de Tuluá,"#Seguridad | Tuluá disminuye cifra de hurtos en 2025.

Gracias a la implementación de estrategias integrales, el fortalecimiento de los frentes de seguridad, el uso de tecnología y la participación activa de la comunidad, Tuluá muestra avances reales en la lucha contra el delito. Durante lo corrido del año 2025, el municipio ha registrado una r educción de 115 casos en hurtos comunes , reflejando un impacto positivo en materia de seguridad.

Lee la noticia completa: ⬇⬇⬇",,0,2025-08-07 10:08:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0FM21UqkYohTE1uay5LxpXJVbNimbfQLA4RiCt7xBCgkJsrSUcUEuhPbz3RxbAVyYl,0,0,Enlaces,,,,,Total,3387.0,2310.0,54.0,42.0,1.0,11.0,28,10.0,,18.0,,,,,,,
1181551984012132,100064720237286,Alcaldía de Tuluá,"🏗️ ¡En la zona rural también se ven las obras #ParaSerFelices! 🌄💪

Porque el compromiso es con todo el territorio, hoy en Puerto Frazadas avanzamos con una importante obra de recalce de muro para prevenir el desbordamiento de la quebrada Los Trópicos. 💧

✅ 31 metros lineales intervenidos
✅ Obra de prevención y protección para la comunidad rural
✅ Seguridad y bienestar para nuestras familias campesinas

Seguimos llegando con soluciones reales, donde más se necesitan.  ¡Para Ser Felices!💙✅💪🏼",,0,2025-08-07 09:43:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02zgNuspKesYZfFmYPhyC3g5hReCKipHtJ76ghkFUJ1KT4zggcdw9t1A7RdkzpaZeEl,0,0,Fotos,,,,,Total,1900.0,1214.0,46.0,34.0,0.0,12.0,33,4.0,29.0,,,,,,,,
1181089490725048,100064720237286,Alcaldía de Tuluá,"#Obras | La calle 34 se transforma: Rehabilitación histórica beneficiará a cinco barrios.

Con la intervención de más de 1.400 metros lineales y la recuperación total de 16 cuadras, la Administración Municipal del ingeniero Gustavo Adolfo Vélez Román adelanta la rehabilitación vial más grande de los últimos años en Tuluá, impactando directamente la movilidad y calidad de vida de los habitantes de los barrios Sajonia, Salesiano, Avenida Cali, Victoria y Fátima. 

Lee la noticia completa:⬇️⬇️⬇️
",,0,2025-07-07 19:32:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0H3Jn1F1iLSqHwp4R4aZMKnANRKr5LvCciwPSUCmoQdVMWZP8DBZDdyxsF4gKDgHTl,0,0,Enlaces,,,,,Total,8473.0,5210.0,175.0,132.0,15.0,28.0,191,63.0,,128.0,,,,,,,
1181088670725130,100064720237286,Alcaldía de Tuluá,"#Obras | La PTAP de La Moralia ya supera el 93% de avance y beneficiará a más de 700 habitantes.

La Planta de Tratamiento de Agua Potable (PTAP) de La Moralia se encuentra en su etapa final, con un avance del 93.28%, consolidándose como una solución concreta para garantizar el acceso al agua potable en esta zona rural del municipio de Tuluá. La obra es desarrollada por la Administración Municipal, bajo el liderazgo del alcalde Gustavo Adolfo Román, en conjunto con Empresas Municipales de Tuluá, EMTULUÁ E.S.P.

Lee la noticia completa:⬇️⬇️⬇️
",,0,2025-07-07 19:31:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02t35vn3FsRWieP5Er24gG6csqgzEZe8NdmfoB6q6bWpjpbXHixEAyXBFhyf6CFZAcl,0,0,Enlaces,,,,,Total,1567.0,1033.0,36.0,27.0,1.0,8.0,7,2.0,,5.0,,,,,,,
1181088017391862,100064720237286,Alcaldía de Tuluá,"#BienestarSocial | Comfenalco Valle reconoce a la Secretaría de Bienestar Social por su compromiso con el empleo.

La Secretaría de Bienestar Social de Tuluá fue reconocida por la Agencia de Empleo Comfenalco Valle Delagente por su destacada labor en la generación de empleo durante el primer semestre de 2025. Este reconocimiento exalta el compromiso de la Administración Municipal con la promoción de oportunidades laborales dignas y sostenibles para los tulueños.

Lee la noticia completa:⬇️⬇️⬇️
",,0,2025-07-07 19:29:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02B2bfEuFAd6kzfo4T42aDiZEdVXtzcvFGrCPsgQwA4sYQcA1Li2hr8c7BZTFyewmQl,0,0,Enlaces,,,,,Total,2898.0,1882.0,42.0,35.0,1.0,6.0,92,3.0,,89.0,,,,,,,
1180993477401316,100064720237286,Alcaldía de Tuluá,"🎨✨ ¡Nuestros espacios educativos tienen nueva cara! 🏫💫

Hoy realizamos verificación en la I.E. Técnica Industrial Carlos Sarmiento Lora, que ahora luce renovada, con murales 🖌️, pintura 🎨 y ambientes más bonitos 🌈.

Un entorno digno, alegre y colorido que inspira a nuestros estudiantes 👩‍🎓👨‍🎓 y fortalece la educación de calidad 📚💙
#ParaSerFelices 😊🌟","🎨✨ ¡Nuestros espacios educativos tienen nueva cara! 🏫💫

Hoy realizamos verificación en la I.E. Técnica Industrial Carlos Sarmiento Lora, que ahora luce renovada, con murales 🖌️, pintura 🎨 y ambientes más bonitos 🌈.

Un entorno digno, alegre y colorido que inspira a nuestros estudiantes 👩‍🎓👨‍🎓 y fortalece la educación de calidad 📚💙
#ParaSerFelices 😊🌟",47,2025-07-07 16:17:00,uploaded,https://www.facebook.com/reel/1070743634486338/,1,0,Reels,,,,,Total,3168.0,1723.0,213.0,162.0,15.0,36.0,82,82.0,,,29156.066,10.223,0.0,0.0,,,
1180690617431602,100064720237286,Alcaldía de Tuluá,"🚧 ¡16 cuadras y más de 1.400 metros de vía renovada! 🛣️🙌

Así avanza la obra de la calle 34, una de las más importantes de Tuluá, que atraviesa 5 barrios y conecta el occidente con el oriente del municipio. 🌇➡️🌄 Con el apoyo de INFITULUÁ, la Administración del alcalde @gustavovelezr, le apuesta a una movilidad más segura, cómoda y eficiente para todos. 🚗🚶‍♀️

Seguimos construyendo una ciudad que se mueve mejor #ParaSerFelices 💙","🚧 ¡16 cuadras y más de 1.400 metros de vía renovada! 🛣️🙌

Así avanza la obra de la calle 34, una de las más importantes de Tuluá, que atraviesa 5 barrios y conecta el occidente con el oriente del municipio. 🌇➡️🌄 Con el apoyo de INFITULUÁ, la Administración del alcalde @gustavovelezr, le apuesta a una movilidad más segura, cómoda y eficiente para todos. 🚗🚶‍♀️

Seguimos construyendo una ciudad que se mueve mejor #ParaSerFelices 💙",52,2025-07-07 07:13:00,,https://www.facebook.com/reel/742370701779570/,1,0,Reels,,,,,Total,5993.0,4039.0,347.0,274.0,32.0,41.0,200,199.0,,1.0,75913.508,14.144,0.0,0.0,,,
1179966894170641,100064720237286,Alcaldía de Tuluá,"🎉 ¡Ya estamos en la III Feria de Emprendimiento: Impulsando Comunidades! 🛍️✨

Hoy el Parque de la Guadua se llena de talento, creatividad y sabor con más de 70 emprendimientos, presentaciones artísticas, show de gastronomía, premios y mucho más. 😍🔥

📍Estamos hasta las 5:00 p. m. con toda la oferta institucional: Renta Ciudadana, Colombia Mayor, vacunación canina y felina, Renta Joven, Puntos INNOVA, ¡y muchas sorpresas más!

🌈 Ven, apoya lo nuestro y disfruta en familia. #ParaSerFelices 💙🤩",,0,2025-06-07 11:20:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02aA8q3i3nZ238ooegtY9eTEfbksCGitxe42dDP6M66JbmXJzedyxGgzSqcrrXkGaTl,0,0,Fotos,,,,,Total,9744.0,6162.0,98.0,75.0,5.0,18.0,780,172.0,608.0,,,,,,,,
1179204134246917,100064720237286,Alcaldía de Tuluá,➡️Conoce las noticias más importantes de la semana en nuestro resumen semanal “45 segundos” #ParaSerFelices 💙✅ 😎,➡️Conoce las noticias más importantes de la semana en nuestro resumen semanal “45 segundos” #ParaSerFelices 💙✅ 😎,67,2025-05-07 16:10:00,uploaded,https://www.facebook.com/reel/24279785881625062/,1,0,Reels,,,,,Total,1312.0,797.0,50.0,35.0,0.0,15.0,7,7.0,,,8347.508,6.775,0.0,0.0,,,
1179169420917055,100064720237286,Alcaldía de Tuluá,"🙌✨ ¡Con Iglesia a tu barrio, nuestra oferta institucional llegó hoy a la I.E. Corazón del Valle! 🏫

Estamos compartiendo con la comunidad y brindando servicios como SISBÉN, vacunación, orientación familiar, pastoral social, atención a las juventudes, ropero comunitario, charlas y mucho más. 💬🧥🧑‍⚕️

📍Ven y aprovecha esta jornada pensada para ti y tu familia. ¡Estamos hasta las 6:00 p. m.! Te esperamos 🤩💙 #ParaSerFelices",,0,2025-05-07 14:53:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0xyYZLrpsxxvgshJYatNi3zXDmVrg6eA7tfs3rdoCqeGLn9st9Xm6v7TntZq9cbwbl,0,0,Fotos,,,,,Total,6085.0,3555.0,76.0,60.0,0.0,16.0,402,85.0,317.0,,,,,,,,
1178320081001989,100064720237286,Alcaldía de Tuluá,"#Movilidad | Tuluá reconocida a nivel nacional por reducción de índices de accidentalidad

Gracias a las estrategias en materia de movilidad implementadas por el alcalde Gustavo Adolfo Vélez Román, el municipio de Tuluá se convirtió en el único del Valle del Cauca en registrar una reducción significativa en la accidentalidad vial durante el año 2024.

Lee la noticia completa:⬇⬇⬇",,0,2025-04-07 14:32:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02s78pEgn6yB3LDVpZqfxCTLg8r4REo3GjqXPa2jgqGxVhoEsAiTXszz9ZSXaGYdrBl,0,0,Enlaces,,,,,Total,7861.0,4827.0,239.0,159.0,62.0,18.0,555,432.0,,123.0,,,,,,,
1178319677668696,100064720237286,Alcaldía de Tuluá,"#Educación | Administración Municipal lidera gestión para aplicar nuevo decreto sin afectar la educación.

Con el objetivo de garantizar la correcta aplicación del Decreto 277 de 2025 y proteger la calidad de la educación en el municipio, la Administración del alcalde Gustavo Vélez Román gestionó una asistencia técnica del Ministerio de Educación Nacional para brindar claridad sobre los cambios normativos que impactan directamente a docentes, rectores y estudiantes del sistema educativo oficial.

Lee la noticia completa:⬇⬇⬇
",,0,2025-04-07 14:31:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0JBVHz4P8vte7uAy5ahqR9maEqhRNk7SqvVLcceVveiW5ZEVxR8Jb2MUQrD8jrjgil,0,0,Enlaces,,,,,Total,3868.0,2261.0,45.0,38.0,0.0,7.0,123,14.0,,109.0,,,,,,,
1178290214338309,100064720237286,Alcaldía de Tuluá,"🎉✨ ¡Prepárate para vivir un fin de semana #ParaSerFelices!
Desliza 👉 y descubre todo lo que hemos preparado para ti este sábado y domingo 🗓️: una agenda llena de cultura 🎭, sabores deliciosos 🍲, recorridos turísticos 🏞️ y momentos únicos para disfrutar en familia 👨‍👩‍👧‍👦 o con amigos 💃🕺.

Desde la Alcaldía Municipal seguimos creando espacios pensados para tu alegría y bienestar.
💙💪🏼¡No te lo puedes perder! #ParaSerFelices",,0,2025-04-07 13:29:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02scMnNPRHQcNNxExFtbELQ7SgWpQRjoWumwc999tRs3xPtH2q3DEpUNz8Hhnjfo3l,0,0,Fotos,,,,,Total,3504.0,2096.0,44.0,38.0,0.0,6.0,224,35.0,189.0,,,,,,,,
1178162227684441,100064720237286,Alcaldía de Tuluá,,,0,2025-04-07 09:43:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid035BnMrPXh6vw4z5vMewC1p8miS1CJ1fmXY1NE536kSJ9vfX1DyWZ2cbbTi1n1qwkl,0,1,Fotos,,,,,Total,1570.0,1021.0,38.0,27.0,0.0,11.0,47,7.0,40.0,,,,,,,,
1178158321018165,100064720237286,Alcaldía de Tuluá,"#BienestarSocial | Más de 90 personas inician la ruta para obtener su certificado de discapacidad en Tuluá.

Más de 90 tulueños participaron en el inicio de la ruta para la obtención del certificado de discapacidad, una jornada clave que marca un paso fundamental en el reconocimiento de derechos y el acceso a beneficios sociales para esta población.

Lee la noticia completa: ⬇⬇⬇
",,0,2025-04-07 09:36:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid03B5q2o9MpoQ2SBaCBVmGmUqrcju7Lgv72mKPQZZnFSRkHuUHYHEhHj8Gj1byb5BXl,0,0,Enlaces,,,,,Total,1755.0,1187.0,33.0,24.0,0.0,9.0,16,6.0,,10.0,,,,,,,
1178149877685676,100064720237286,Alcaldía de Tuluá,"En Tuluá, las obras se empiezan a ver✅💪🏼

Muy pronto iniciará la transformación del Lago Chilicote 🏞️, un proyecto que renueva la esperanza, el turismo y la recreación para todos.
Con más de $7.000 millones de inversión 💰, nuestro lago será un símbolo de progreso y bienestar. #ParaSerFelices 💙","En Tuluá, las obras se empiezan a ver✅💪🏼

Muy pronto iniciará la transformación del Lago Chilicote 🏞️, un proyecto que renueva la esperanza, el turismo y la recreación para todos.
Con más de $7.000 millones de inversión 💰, nuestro lago será un símbolo de progreso y bienestar. #ParaSerFelices 💙",49,2025-04-07 09:22:00,,https://www.facebook.com/reel/715422254612676/,1,0,Reels,,,,,Total,4787.0,2738.0,322.0,211.0,40.0,71.0,234,234.0,,,47081.569,11.18,0.0,0.0,,,
1177560174411313,100064720237286,Alcaldía de Tuluá,"Mejoramos calle 34 y ahora será  importante arteria vial✅🚧

Gracias al compromiso del alcalde Gustavo Vélez, seguimos con el mejoramiento de las vías, en esta ocasión en el barrio Sajonia, que ahora será clave para la movilidad de la zona. 🛣️✨

✅ Más 800 metros intervenidos
✅ Obras con recursos 100% tulueños
✅ Más seguridad, mejor tránsito y bienestar para todos

¡Así le seguimos apostando a una Tuluá moderna, conectada y con vías dignas #ParaSerFelices! 🏙️🚦","Mejoramos calle 34 y ahora será  importante arteria vial✅🚧

Gracias al compromiso del alcalde Gustavo Vélez, seguimos con el mejoramiento de las vías, en esta ocasión en el barrio Sajonia, que ahora será clave para la movilidad de la zona. 🛣️✨

✅ Más 800 metros intervenidos
✅ Obras con recursos 100% tulueños
✅ Más seguridad, mejor tránsito y bienestar para todos

¡Así le seguimos apostando a una Tuluá moderna, conectada y con vías dignas #ParaSerFelices! 🏙️🚦",20,2025-03-07 16:12:00,,https://www.facebook.com/reel/710237511792688/,1,0,Reels,,,,,Total,3280.0,1648.0,153.0,85.0,8.0,60.0,64,64.0,,,18387.399,6.44,0.0,0.0,,,
1177547384412592,100064720237286,Alcaldía de Tuluá,"#Obras | Lago Chilicote: un nuevo impulso al turismo en Tuluá.

Con una inversión cercana a los 7.000 millones de pesos, cofinanciados entre la Gobernación del Valle del Cauca y la Administración Municipal, Tuluá avanza en la ejecución del ambicioso proyecto de renovación integral del Lago Chilicote, uno de los espacios más emblemáticos y queridos por los tulueños.

Lee la noticia completa:⬇⬇⬇
",,0,2025-03-07 15:44:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0JStQxdoMq3R9Rm1rxPxA4myaBkAmmZ6NHvk9fupc8JzfNGcakzn3YisvADpBCmqNl,0,0,Enlaces,,,,,Total,8317.0,5329.0,172.0,130.0,17.0,25.0,561,212.0,,349.0,,,,,,,
1177546884412642,100064720237286,Alcaldía de Tuluá,"#Obras | Mejoramos calle 34 y ahora será importante arteria vial.

Atendiendo el llamado de la comunidad y como parte de las obras complementarias al proyecto de recuperación del Lago Chillicote y a otras aperturas viales estratégicas, la Administración del alcalde Gustavo Vélez  adelanta el mejoramiento de la capa de rodadura de la calle 34 en el barrio Sajonia. Esta vía, que se encontraba en pésimas condiciones, ha sido priorizada por su importancia para la movilidad del sector y el bienestar de sus habitantes.

Lee la noticia completa:⬇⬇⬇
",,0,2025-03-07 15:43:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02wFchAxhqEojXnGr9LFmbSSU21RjG3f9BveZhBd8WJaSjAJGMxz8Z9XsFqV8vo6YVl,0,0,Enlaces,,,,,Total,2084.0,1426.0,46.0,31.0,4.0,11.0,38,13.0,,25.0,,,,,,,
1177546534412677,100064720237286,Alcaldía de Tuluá,"#SaludAnimal | Más de 50 caninos y felinos fueron esterilizados en jornada gratuita en Tuluá.

En una apuesta por el bienestar animal y la tenencia responsable de mascotas, la Administración Municipal, en articulación con la Subsecretaría de Protección y Bienestar Animal del Departamento, realizó una jornada de esterilización gratuita de perros y gatos en el Coliseo de Ferias Manuel Victoria Rojas.

Lee la noticia completa: ⬇⬇⬇
",,0,2025-03-07 15:42:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02nFGHDbonr7TEWKWQugcCSBUhv4ZUBF22u7FKYxaNXikbFxU8YiyoKEJ4w8FA4dYDl,0,0,Enlaces,,,,,Total,1060.0,751.0,17.0,13.0,0.0,4.0,4,1.0,,3.0,,,,,,,
1177521581081839,100064720237286,Alcaldía de Tuluá,"Tuluá reconocida a nivel nacional por reducción de índices de accidentalidad ✅🏅

Gracias a las estrategias lideradas por el alcalde Gustavo Adolfo Vélez Román, nuestro municipio fue reconocido a nivel nacional por lograr la mayor reducción de accidentalidad en el Valle del Cauca. 👏con el Premio Guardianes de la Vida, entregado por la Agencia Nacional de Seguridad Vial, la Universidad de los Andes y El Tiempo.

📉 100 accidentes menos en 2024, fruto del trabajo técnico, pedagógico y comprometido desde el Departamento Administrativo de Movilidad.

Tuluá es ejemplo para todo el país. ¡Seguimos avanzando con orden, prevención y seguridad vial! 💪🚧 #ParaSerFelices","Tuluá reconocida a nivel nacional por reducción de índices de accidentalidad ✅🏅

Gracias a las estrategias lideradas por el alcalde Gustavo Adolfo Vélez Román, nuestro municipio fue reconocido a nivel nacional por lograr la mayor reducción de accidentalidad en el Valle del Cauca. 👏con el Premio Guardianes de la Vida, entregado por la Agencia Nacional de Seguridad Vial, la Universidad de los Andes y El Tiempo.

📉 100 accidentes menos en 2024, fruto del trabajo técnico, pedagógico y comprometido desde el Departamento Administrativo de Movilidad.

Tuluá es ejemplo para todo el país. ¡Seguimos avanzando con orden, prevención y seguridad vial! 💪🚧 #ParaSerFelices",31,2025-03-07 14:59:00,uploaded,https://www.facebook.com/AlcaldiaDeTulua/videos/9906719266121572/,0,0,Videos,,,,,Total,4084.0,2450.0,192.0,143.0,23.0,26.0,163,163.0,,,39777.893,10.988,0.0,0.0,0.0,,
1177462227754441,100064720237286,Alcaldía de Tuluá,"🚨¡Los Puntos Innova ayudan a cerrar la brecha digital!🚨

Desde su entrega en 2016 por el MINTIC a la Administración del Ingeniero @gustavovelezr estos espacios han sido herramientas perfectas para acercar a las comunidades con el conocimiento digital 💻, con la información y por supuesto con cursos y talleres que han beneficiado a miles de ciudadanos.

La Administración Municipal a través del Departamento Administrativo TIC extiende la invitación a toda la ciudadanía para que aprovechen estos espacios, dotados de internet 🛜 ,equipos y ambientes muy bien adecuados para el desarrollo de múltiples actividades. #ParaSerFelices","🚨¡Los Puntos Innova ayudan a cerrar la brecha digital!🚨

Desde su entrega en 2016 por el MINTIC a la Administración del Ingeniero @gustavovelezr estos espacios han sido herramientas perfectas para acercar a las comunidades con el conocimiento digital 💻, con la información y por supuesto con cursos y talleres que han beneficiado a miles de ciudadanos.

La Administración Municipal a través del Departamento Administrativo TIC extiende la invitación a toda la ciudadanía para que aprovechen estos espacios, dotados de internet 🛜 ,equipos y ambientes muy bien adecuados para el desarrollo de múltiples actividades. #ParaSerFelices",59,2025-03-07 12:53:00,uploaded,https://www.facebook.com/reel/1056293459977050/,1,0,Reels,,,,,Total,1015.0,697.0,35.0,23.0,1.0,11.0,5,5.0,,,5397.663,5.779,0.0,0.0,,,
